name,issns,active,withdrawn_date,withdrawal_reason
Clinics,1807-5932;1980-5322,true,,
Clinics and research in hepatology and gastroenterology,2210-7401;2210-741X,true,,
Clinics in chest medicine,0272-5231;1557-8216,true,,
Clinics in colon and rectal surgery,1531-0043;1530-9681,true,,
Clinics in sports medicine,0278-5919;1556-228X,true,,
CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne,0820-3946;1488-2329,true,,
CMAJ open,2291-0026,true,,
CMC-Computers materials & continua,1546-2218;1546-2226,true,,
CNS & neurological disorders drug targets,1871-5273;1996-3181,true,,
CNS drugs,1172-7047;1179-1934,true,,
CNS neuroscience & therapeutics,1755-5930;1755-5949,true,,
CNS spectrums,1092-8529;2165-6509,true,,
Cochlear implants international,1467-0100;1754-7628,true,,
Cochrane evidence synthesis and methods,2832-9023,true,,
CoDAS,2317-1782,true,,
Cogent education,2331-186X,true,,
Cognition & emotion,0269-9931;1464-0600,true,,
"Cognition, technology & work",1435-5558;1435-5566,true,,
Cognitive and behavioral neurology : official journal of the Society for Behavioral and Cognitive Neurology,1543-3633;1543-3641,true,,
Cognitive and behavioral practice,1077-7229;1878-187X,true,,
Cognitive behaviour therapist,1754-470X,true,,
Cognitive behaviour therapy,1650-6073;1651-2316,true,,
Cognitive development,0885-2014;1879-226X,true,,
Cognitive linguistics,0936-5907;1613-3641,true,,
Cognitive neurodynamics,1871-4080;1871-4099,true,,
Cognitive neuropsychiatry,1354-6805;1464-0619,true,,
Cognitive neuropsychology,0264-3294;1464-0627,true,,
Cognitive neuroscience,1758-8928;1758-8936,true,,
Cognitive processing,1612-4782;1612-4790,true,,
Cognitive psychology,0010-0285;1095-5623,true,,
Cognitive systems research,1389-0417,true,,
Cognitive therapy and research,0147-5916;1573-2819,true,,
"Cognitive, affective & behavioral neuroscience",1530-7026;1531-135X,true,,
Cold Spring Harbor molecular case studies,2373-2873,true,,
Cold Spring Harbor perspectives in biology,1943-0264,true,,
Cold Spring Harbor perspectives in medicine,2157-1422,true,,
Collabra. Psychology,2474-7394,true,,
"Colloids and surfaces. A, Physicochemical and engineering aspects",0927-7757;1873-4359,true,,
"Colloids and surfaces. B, Biointerfaces",0927-7765;1873-4367,true,,
Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland,1462-8910;1463-1318,true,,
Combinatorial chemistry & high throughput screening,1386-2073;1875-5402,true,,
Communicable diseases intelligence,2209-6051,true,,
Communication & medicine,1612-1783;1613-3625,true,,
Communication disorders quarterly,1525-7401;1538-4837,true,,
Communications chemistry,2399-3669,true,,
Communications earth & environment,2662-4435,true,,
Communications engineering,2731-3395,true,,
Communications in nonlinear science & numerical simulation,1007-5704;1878-7274,true,,
Communications in statistics: Simulation and computation,0361-0918;1532-4141,true,,
Communications in statistics: theory and methods,0361-0926;1532-415X,true,,
Communications physics,2399-3650,true,,
Communications psychology,2731-9121,true,,
Communicative & integrative biology,1942-0889,true,,
Community dental health,0265-539X;2515-1746,true,,
Community mental health journal,0010-3853;1573-2789,true,,
"Comparative biochemistry and physiology. Part D, Genomics & proteomics",1744-117X;1878-0407,true,,
Comparative biochemistry and physiology. Toxicology & pharmacology : CBP,1532-0456;1878-1659,true,,
Comparative education,0305-0068;1360-0486,true,,
Comparative education review,0010-4086;1545-701X,true,,
"Comparative immunology, microbiology and infectious diseases",0147-9571;1878-1667,true,,
Comparative migration studies,2214-594X,true,,
COMPEL,0332-1649,true,,
Complementary medicine research,2504-2092;2504-2106,true,,
Complementary therapies in medicine,0965-2299;1873-6963,true,,
Complex psychiatry,2673-3005;2673-298X,true,,
Composite structures,0263-8223;1879-1085,true,,
"Composites. Part B, Engineering",1359-8368;1879-1069,true,,
Comprehensive child and adolescent nursing,2469-4193;2469-4207,true,,
Comprehensive Physiology,2040-4603,true,,
Comprehensive psychiatry,0010-440X;1532-8384,true,,
Comprehensive psychoneuroendocrinology,2666-4976,true,,
Computational and structural biotechnology journal,2001-0370,true,,
Computational biology and chemistry,1476-9271;1476-928X,true,,
Computational psychiatry,2379-6227,true,,
Computational statistics & data analysis,0167-9473;1872-7352,true,,
Computational toxicology,2468-1113,true,,
Computer graphics forum : journal of the European Association for Computer Graphics,0167-7055;1467-8659,true,,
Computer methods and programs in biomedicine,0169-2607;1872-7565,true,,
Computer methods in biomechanics and biomedical engineering,1025-5842;1476-8259,true,,
Computer physics communications,0010-4655;1879-2944,true,,
Computerized medical imaging and graphics : the official journal of the Computerized Medical Imaging Society,0895-6111;1879-0771,true,,
Computers & industrial engineering,0360-8352;1879-0550,true,,
Computers & security,0167-4048;1872-6208,true,,
Computers in biology and medicine,0010-4825;1879-0534,true,,
"Computers, informatics, nursing : CIN",1538-2931;1538-9774,true,,
Computing,0010-485X;1436-5057,true,,
Conflict and health,1752-1505,true,,
Congenital heart disease,1747-079X;1747-0803,true,,
Connective tissue research,0300-8207;1607-8438,true,,
Consciousness and cognition,1053-8100;1090-2376,true,,
Conservation biology : the journal of the Society for Conservation Biology,0888-8892;1523-1739,true,,
Conservation genetics,1566-0621;1572-9737,true,,
Conservation genetics resources,1877-7252;1877-7260,true,,
Conservation physiology,2051-1434,true,,
Construction and building materials,0950-0618;1879-0526,true,,
Contact dermatitis,0105-1873;1600-0536,true,,
Contact lens & anterior eye : the journal of the British Contact Lens Association,1367-0484;1476-5411,true,,
Contemporary clinical trials,1551-7144;1559-2030,true,,
Contemporary clinical trials communications,2451-8654,true,,
Contemporary nurse,1037-6178;1839-3535,true,,
Contraception,0010-7824;1879-0518,true,,
Contraception and reproductive medicine,2055-7426,true,,
Contraception: X,2590-1516,true,,
Coordination chemistry reviews,0010-8545;1873-3840,true,,
COPD,1541-2555;1541-2563,true,,
Cornea,0277-3740;1536-4798,true,,
Coronary artery disease,0954-6928;1473-5830,true,,
CORROSION,0010-9312;1938-159X,true,,
Corrosion science,0010-938X;1879-0496,true,,
Cost effectiveness and resource allocation : C/E,1478-7547,true,,
CPT: pharmacometrics & systems pharmacology,2163-8306,true,,
Cranio : the journal of craniomandibular practice,0886-9634;2151-0903,true,,
Craniomaxillofacial trauma & reconstruction,1943-3875;1943-3883,true,,
CREATIVITY AND INNOVATION MANAGEMENT,0963-1690;1467-8691,true,,
Creativity research journal,1040-0419;1532-6934,true,,
Criminal behaviour and mental health : CBMH,0957-9664;1471-2857,true,,
Criminal justice and behavior,0093-8548;1552-3594,true,,
Crisis,0227-5910;2151-2396,true,,
Critical care clinics,0749-0704;1557-8232,true,,
Critical care explorations,2639-8028,true,,
Critical care nursing quarterly,0887-9303;1550-5111,true,,
Critical care research and practice,2090-1305;2090-1313,true,,
Critical pathways in cardiology,1535-282X;1535-2811,true,,
Critical public health,0958-1596;1469-3682,true,,
Critical reviews in analytical chemistry,1040-8347;1547-6510,true,,
Critical reviews in biotechnology,0738-8551;1549-7801,true,,
Critical reviews in clinical laboratory sciences,1040-8363;1549-781X,true,,
Critical reviews in food science and nutrition,1040-8398;1549-7852,true,,
Critical reviews in immunology,1040-8401;2162-6472,true,,
Critical reviews in microbiology,1040-841X;1549-7828,true,,
Critical reviews in oncology/hematology,1040-8428;1879-0461,true,,
Critical reviews in toxicology,1040-8444;1547-6898,true,,
Crohn's & colitis 360,2631-827X,true,,
Cryo letters,0143-2044;1742-0644,true,,
Cryobiology,0011-2240;1090-2392,true,,
Cultural diversity & ethnic minority psychology,1099-9809;1939-0106,true,,
"Culture, health & sexuality",1369-1058;1464-5351,true,,
"Culture, medicine and psychiatry",0165-005X;1573-076X,true,,
Current allergy and asthma reports,1529-7322;1534-6315,true,,
Current Alzheimer research,1567-2050;1875-5828,true,,
Current atherosclerosis reports,1523-3804;1534-6242,true,,
Current behavioral neuroscience reports,2196-2979,true,,
Current cancer drug targets,1568-0096;1873-5576,true,,
Current cardiology reports,1523-3782;1534-3170,true,,
Current clinical pharmacology,1574-8847;2212-3938,true,,
Current developmental disorders reports,2196-2987,true,,
Current developments in nutrition,2475-2991,true,,
Current diabetes reports,1534-4827;1539-0829,true,,
Current diabetes reviews,1573-3998;1875-6417,true,,
Current directions in psychological science,0963-7214;1467-8721,true,,
Current drug discovery technologies,1570-1638;1875-6220,true,,
Current drug metabolism,1389-2002;1875-5453,true,,
Current drug safety,1574-8863;2212-3911,true,,
Current environmental health reports,2196-5412,true,,
Current epidemiology reports,2196-2995,true,,
Current eye research,0271-3683;1460-2202,true,,
Current gastroenterology reports,1522-8037;1534-312X,true,,
Current gene therapy,1566-5232;1875-5631,true,,
Current genetics,0172-8083;1432-0983,true,,
Current genomics,1389-2029;1875-5488,true,,
Current gerontology and geriatrics research,1687-7063;1687-7071,true,,
Current heart failure reports,1546-9530;1546-9549,true,,
Current HIV research,1570-162X;1873-4251,true,,
Current HIV/AIDS reports,1548-3568;1548-3576,true,,
Current hypertension reports,1522-6417;1534-3111,true,,
Current medical research and opinion,0300-7995;1473-4877,true,,
Current medicinal chemistry,0929-8673;1875-533X,true,,
Current microbiology,0343-8651;1432-0991,true,,
Current molecular medicine,1566-5240;1875-5666,true,,
Current neurology and neuroscience reports,1528-4042;1534-6293,true,,
Current neuropharmacology,1570-159X;1875-6190,true,,
Current nutrition reports,2161-3311,true,,
Current obesity reports,2162-4968,true,,
Current oncology reports,1523-3790;1534-6269,true,,
Current opinion in allergy and clinical immunology,1528-4050;1473-6322,true,,
Current opinion in anaesthesiology,0952-7907;1473-6500,true,,
Current opinion in behavioral sciences,2352-1546;2352-1554,true,,
Current opinion in biotechnology,0958-1669;1879-0429,true,,
Current opinion in cardiology,0268-4705;1531-7080,true,,
Current opinion in cell biology,0955-0674;1879-0410,true,,
Current opinion in chemical biology,1367-5931;1879-0402,true,,
Current opinion in chemical engineering,2211-3398,true,,
Current opinion in clinical nutrition and metabolic care,1363-1950;1473-6519,true,,
Current opinion in critical care,1070-5295;1531-7072,true,,
Current opinion in endocrine and metabolic research,2451-9650,true,,
Current opinion in gastroenterology,0267-1379;1531-7056,true,,
Current opinion in genetics & development,0959-437X;1879-0380,true,,
Current opinion in hematology,1065-6251;1531-7048,true,,
Current opinion in immunology,0952-7915;1879-0372,true,,
Current opinion in infectious diseases,0951-7375;1473-6527,true,,
Current opinion in lipidology,0957-9672;1473-6535,true,,
Current opinion in microbiology,1369-5274;1879-0364,true,,
Current opinion in nephrology and hypertension,1062-4821;1473-6543,true,,
Current opinion in neurobiology,0959-4388;1873-6882,true,,
Current opinion in neurology,1350-7540;1473-6551,true,,
Current opinion in obstetrics & gynecology,1040-872X;1473-656X,true,,
Current opinion in oncology,1040-8746;1531-703X,true,,
Current opinion in ophthalmology,1040-8738;1531-7021,true,,
Current opinion in organ transplantation,1087-2418;1531-7013,true,,
Current opinion in otolaryngology & head and neck surgery,1068-9508;1531-6998,true,,
Current opinion in pediatrics,1040-8703;1531-698X,true,,
Current opinion in pharmacology,1471-4892;1471-4973,true,,
Current opinion in physiology,2468-8673,true,,
Current opinion in psychiatry,0951-7367;1473-6578,true,,
Current opinion in psychology,2352-250X;2352-2518,true,,
Current opinion in pulmonary medicine,1070-5287;1531-6971,true,,
Current opinion in rheumatology,1040-8711;1531-6963,true,,
Current opinion in structural biology,0959-440X;1879-033X,true,,
Current opinion in urology,0963-0643;1473-6586,true,,
Current opinion in virology,1879-6257;1879-6265,true,,
Current osteoporosis reports,1544-1873;1544-2241,true,,
Current pharmaceutical design,1381-6128;1873-4286,true,,
Current problems in cardiology,0146-2806;1535-6280,true,,
Current problems in diagnostic radiology,0363-0188;1535-6302,true,,
Current problems in pediatric and adolescent health care,1538-5442;1538-3199,true,,
Current problems in surgery,0011-3840;1535-6337,true,,
Current proteomics,1570-1646;1875-6247,true,,
Current protocols,2691-1299,true,,
"Current protocols in cell biology / editorial board, Juan S. Bonifacino ... [et al.]",1934-2616,true,,
Current protocols in immunology / edited by John E. Coligan ... [et al.],1934-368X,true,,
Current protocols in microbiology,1934-8533,true,,
Current protocols in molecular biology / edited by Frederick M. Ausubel ... [et al.],1934-3647,true,,
Current protocols in nucleic acid chemistry / edited by Serge L. Beaucage ... [et al.],1934-9289,true,,
"Current protocols in protein science / editorial board, John E. Coligan ... [et al.]",1934-3663,true,,
Current psychiatry reports,1523-3812;1535-1645,true,,
Current psychology,1046-1310;1936-4733,true,,
Current radiopharmaceuticals,1874-4710;1874-4729,true,,
Current research in food science,2665-9271,true,,
Current research in physiology,2665-9441,true,,
Current research in toxicology,2666-027X,true,,
Current research in translational medicine,2452-3186,true,,
Current reviews in clinical and experimental pharmacology,2772-4336,true,,
Current reviews in musculoskeletal medicine,1935-973X;1935-9748,true,,
Current rheumatology reports,1523-3774;1534-6307,true,,
Current sexual health reports,1548-3584;1548-3592,true,,
Current stem cell reports,2198-7866,true,,
Current stem cell research & therapy,1574-888X;2212-3946,true,,
"Current therapeutic research, clinical and experimental",0011-393X;1879-0313,true,,
Current topics in behavioral neurosciences,1866-3370;1866-3389,true,,
Current topics in developmental biology,0070-2153;1557-8933,true,,
Current topics in medicinal chemistry,1568-0266;1873-4294,true,,
Current topics in membranes,1063-5823,true,,
Current topics in microbiology and immunology,0070-217X;2196-9965,true,,
Current trauma reports,2198-6096,true,,
Current treatment options in allergy,2196-3053,true,,
Current treatment options in neurology,1092-8480;1534-3138,true,,
Current treatment options in oncology,1527-2729;1534-6277,true,,
Current treatment options in rheumatology,2198-6002,true,,
Current urology,1661-7649;1661-7657,true,,
Cytokine,1043-4666;1096-0023,true,,
Cytokine & growth factor reviews,1359-6101;1879-0305,true,,
Cytometry. Part A : the journal of the International Society for Analytical Cytology,1552-4922;1552-4930,true,,
"Cytometry. Part B, Clinical cytometry",1552-4949;1552-4957,true,,
Cytopathology : official journal of the British Society for Clinical Cytology,0956-5507;1365-2303,true,,
Cytoskeleton,1949-3584;1949-3592,true,,
Cytotherapy,1465-3249;1477-2566,true,,
Dalton transactions : an international journal of inorganic chemistry,1477-9226;1477-9234,true,,
Danish medical journal,2245-1919,true,,
Das Gesundheitswesen,0941-3790;1439-4421,true,,
Data in brief,2352-3409,true,,
Database : the journal of biological databases and curation,1758-0463,true,,
Death studies,0748-1187;1091-7683,true,,
Delirium,2958-9134,true,,
Delirium communications,2959-104X,true,,
Dementia,1471-3012;1741-2684,true,,
Dementia and geriatric cognitive disorders,1420-8008;1421-9824,true,,
Dementia and geriatric cognitive disorders extra,1664-5464,true,,
Demographic research,1435-9871,true,,
Demography,0070-3370;1533-7790,true,,
DEN open,2692-4609,true,,
Dental materials : official publication of the Academy of Dental Materials,0109-5641;1879-0097,true,,
Dental traumatology : official publication of International Association for Dental Traumatology,1600-4469;1600-9657,true,,
Dentistry journal,2304-6767,true,,
Dento maxillo facial radiology,0250-832X;1476-542X,true,,
Depression and anxiety,1091-4269;1520-6394,true,,
"Der Hautarzt; Zeitschrift fur Dermatologie, Venerologie, und verwandte Gebiete",0017-8470;1432-1173,true,,
Der Nervenarzt,0028-2804;1433-0407,true,,
Der Pathologe,0172-8113;1432-1963,true,,
Der Schmerz,0932-433X;1432-2129,true,,
"Dermatitis : contact, atopic, occupational, drug",1710-3568;2162-5220,true,,
Dermatologic surgery : official publication for American Society for Dermatologic Surgery [et al.],1076-0512;1524-4725,true,,
Dermatologic therapy,1396-0296;1529-8019,true,,
Dermatology : international journal for clinical and investigative dermatology,1018-8665;1421-9832,true,,
Dermatology and therapy,2193-8210;2190-9172,true,,
Dermatology practical & conceptual,2160-9381,true,,
Design and culture : the journal of the Design Studies Forum,1754-7075;1754-7083,true,,
Developing world bioethics,1471-8731;1471-8847,true,,
Developmental and comparative immunology,0145-305X;1879-0089,true,,
Developmental biology,0012-1606;1095-564X,true,,
Developmental cognitive neuroscience,1878-9293;1878-9307,true,,
Developmental dynamics : an official publication of the American Association of Anatomists,1058-8388;1097-0177,true,,
Developmental medicine and child neurology,0012-1622;1469-8749,true,,
Developmental neurobiology,1932-8451;1932-846X,true,,
Developmental neurorehabilitation,1751-8423;1751-8431,true,,
Developmental neuroscience,0378-5866;1421-9859,true,,
Developmental psychobiology,0012-1630;1098-2302,true,,
Developments in the built environment,2666-1659,true,,
Diabetes & metabolic syndrome,1871-4021;1878-0334,true,,
Diabetes & metabolism,1262-3636;1878-1780,true,,
Diabetes & metabolism journal,2233-6079;2233-6087,true,,
Diabetes & vascular disease research,1479-1641;1752-8984,true,,
Diabetes epidemiology and management,2666-9706,true,,
Diabetes research and clinical practice,0168-8227;1872-8227,true,,
"Diabetes therapy : research, treatment and education of diabetes and related disorders",1869-6953;1869-6961,true,,
"Diabetes, metabolic syndrome and obesity : targets and therapy",1178-7007,true,,
"Diabetes, obesity & metabolism",1462-8902;1463-1326,true,,
"Diabetes, Stoffwechsel und Herz",1861-7603,true,,
Diabetes/metabolism research and reviews,1520-7552;1520-7560,true,,
Diabetic medicine : a journal of the British Diabetic Association,0742-3071;1464-5491,true,,
Diabetology & metabolic syndrome,1758-5996,true,,
Diagnostic and interventional imaging,2211-5684,true,,
Diagnostic and interventional radiology : official journal of the Turkish Society of Radiology,1305-3825;1305-3612,true,,
Diagnostic and prognostic research,2397-7523,true,,
Diagnostic cytopathology,8755-1039;1097-0339,true,,
Diagnostic microbiology and infectious disease,0732-8893;1879-0070,true,,
Diagnostic pathology,1746-1596,true,,
Dialogues in health,2772-6533,true,,
Diamond and related materials,0925-9635;1879-0062,true,,
Die Anaesthesiologie,2731-6858;2731-6866,true,,
Die Chirurgie,2731-6971;2731-698X,true,,
Die Dermatologie,2731-7005;2731-7013,true,,
Die Diabetologie,2731-7447;2731-7455,true,,
Die innere Medizin,2731-7080;2731-7099,true,,
Digest Journal of Nanomaterials and Biostructures,1842-3582,true,,
Digestion,0012-2823;1421-9867,true,,
Digestive and liver disease : official journal of the Italian Society of Gastroenterology and the Italian Association for the Study of the Liver,1590-8658;1878-3562,true,,
Digestive diseases,0257-2753;1421-9875,true,,
Digestive diseases and sciences,0163-2116;1573-2568,true,,
Digestive endoscopy : official journal of the Japan Gastroenterological Endoscopy Society,0915-5635;1443-1661,true,,
Digestive surgery,0253-4886;1421-9883,true,,
Digital discovery,2635-098X,true,,
Digital health,2055-2076,true,,
Disability & society,0968-7599;1360-0508,true,,
Disability and health journal,1936-6574;1876-7583,true,,
Disability and rehabilitation,0963-8288;1464-5165,true,,
Disability and rehabilitation. Assistive technology,1748-3107;1748-3115,true,,
Disaster medicine and public health preparedness,1935-7893;1938-744X,true,,
Disaster prevention and management,0965-3562;1758-6100,true,,
Disasters,0361-3666;1467-7717,true,,
Discourse studies,1461-4456;1461-7080,true,,
Discover mental health,2731-4383,true,,
Discover nano,2731-9229,true,,
Discover social science and health,2731-0469,true,,
Discoveries,2359-7232,true,,
Discovery medicine,1539-6509;1944-7930,true,,
Discrete dynamics in nature and society,1026-0226;1607-887X,true,,
Disease models & mechanisms,1754-8403;1754-8411,true,,
Diseases of aquatic organisms,0177-5103;1616-1580,true,,
Diseases of the colon and rectum,0012-3706;1530-0358,true,,
Diseases of the esophagus : official journal of the International Society for Diseases of the Esophagus,1120-8694;1442-2050,true,,
Diving and hyperbaric medicine,1833-3516;2209-1491,true,,
DNA repair,1568-7864;1568-7856,true,,
Drug and alcohol dependence,0376-8716;1879-0046,true,,
Drug and alcohol dependence reports,2772-7246,true,,
Drug and alcohol review,0959-5236;1465-3362,true,,
Drug delivery and translational research,2190-393X;2190-3948,true,,
Drug development research,0272-4391;1098-2299,true,,
Drug discovery today,1359-6446;1878-5832,true,,
Drug metabolism and pharmacokinetics,1347-4367;1880-0920,true,,
Drug metabolism reviews,0360-2532;1097-9883,true,,
Drug resistance updates : reviews and commentaries in antimicrobial and anticancer chemotherapy,1368-7646;1532-2084,true,,
Drug safety,0114-5916;1179-1942,true,,
Drug testing and analysis,1942-7603;1942-7611,true,,
"Drug, healthcare and patient safety",1179-1365,true,,
Drugs,0012-6667;1179-1950,true,,
Drugs - real world outcomes,2199-1154;2198-9788,true,,
Drugs & aging,1170-229X;1179-1969,true,,
"Drugs : education, prevention, and policy",0968-7637;1465-3370,true,,
Dysphagia,0179-051X;1432-0460,true,,
Early child development and care,0300-4430;1476-8275,true,,
Early childhood education journal,1082-3301;1573-1707,true,,
Early human development,0378-3782;1872-6232,true,,
Early intervention in psychiatry,1751-7885;1751-7893,true,,
Earth's future,2328-4277,true,,
Eastern Mediterranean health journal = La revue de sante de la Mediterranee orientale = al-Majallah al-sihhiyah li-sharq al-mutawassit,1020-3397;1687-1634,true,,
Eating and weight disorders : EWD,1124-4909;1590-1262,true,,
Eating behaviors,1471-0153;1873-7358,true,,
Eating disorders,1064-0266;1532-530X,true,,
Ecancermedicalscience,1754-6605,true,,
Echo research and practice,2055-0464,true,,
Echocardiography,0742-2822;1540-8175,true,,
Ecography,0906-7590;1600-0587,true,,
Ecological economics : the journal of the International Society for Ecological Economics,0921-8009;1873-6106,true,,
Ecological engineering,0925-8574;1872-6992,true,,
Ecological indicators,1470-160X;1872-7034,true,,
Ecological modelling,0304-3800;1872-7026,true,,
Ecological monographs,0012-9615;1557-7015,true,,
Ecology,0012-9658;1939-9170,true,,
Ecology and evolution,2045-7758,true,,
Ecology and society : a journal of integrative science for resilience and sustainability,1708-3087,true,,
Ecology of food and nutrition,0367-0244;1543-5237,true,,
Economic and industrial democracy,0143-831X;1461-7099,true,,
Economic policy,0266-4658;1468-0327,true,,
Economics and human biology,1570-677X;1873-6130,true,,
Ecosphere,2150-8925,true,,
Ecosystem health and sustainability,2096-4129;2332-8878,true,,
Ecotoxicology,0963-9292;1573-3017,true,,
Education and information technologies,1360-2357;1573-7608,true,,
Education for health : change in training & practice,1357-6283;1469-5804,true,,
"Education for primary care : an official publication of the Association of Course Organisers, National Association of GP Tutors, World Organisation of Family Doctors",1473-9879;1475-990X,true,,
Educational administration quarterly : EAQ,0013-161X;1552-3519,true,,
Educational and psychological measurement,0013-1644;1552-3888,true,,
"Educational assessment, evaluation and accountability",1874-8597;1874-8600,true,,
Educational evaluation and policy analysis,0162-3737;1935-1062,true,,
Educational gerontology,0360-1277;1521-0472,true,,
Educational research review,1747-938X;1878-0385,true,,
Educational researcher : a publication of the American Educational Research Association,0013-189X;1935-102X,true,,
Educational review,0013-1911;1465-3397,true,,
Educational studies in mathematics,0013-1954;1573-0816,true,,
Educational technology research and development : ETR & D,1042-1629;1556-6501,true,,
EFORT open reviews,2058-5241,true,,
EFSA journal,1831-4732,true,,
eGastroenterology,2766-0125;2976-7296,true,,
Einstein,1679-4508;2317-6385,true,,
EJHaem,2688-6146,true,,
EJNMMI physics,2197-7364,true,,
EJNMMI radiopharmacy and chemistry,2365-421X,true,,
EJNMMI reports,3005-074X,true,,
EJNMMI research,2191-219X,true,,
EJVES vascular forum,2666-688X,true,,
ELECTRIC POWER SYSTEMS RESEARCH,0378-7796;1873-2046,true,,
Electromagnetic waves : progress in electromagnetics research : PIER,1070-4698;1559-8985,true,,
Electronic journal of statistics,1935-7524,true,,
Electronic physician,2008-5842,true,,
Electrophoresis,0173-0835;1522-2683,true,,
Emergency,2345-4563;2345-4571,true,,
Emergency medicine clinics of North America,0733-8627;1558-0539,true,,
Emergency medicine international,2090-2840;2090-2859,true,,
Emergency medicine journal : EMJ,1472-0205;1472-0213,true,,
Emergency radiology,1070-3004;1438-1435,true,,
Emerging adulthood,2167-6968;2167-6984,true,,
Emerging themes in epidemiology,1742-7622,true,,
Emerging topics in life sciences,2397-8554;2397-8562,true,,
Emotion review : journal of the International Society for Research on Emotion,1754-0739;1754-0747,true,,
Endocrine,1355-008X;1559-0100,true,,
Endocrine connections,2049-3614,true,,
Endocrine oncology,2634-4793,true,,
Endocrine practice : official journal of the American College of Endocrinology and the American Association of Clinical Endocrinologists,1530-891X;1934-2403,true,,
Endocrine regulations,1210-0668;1336-0329,true,,
"Endocrine, metabolic & immune disorders drug targets",1871-5303;2212-3873,true,,
Endocrinology and metabolism,2093-596X;2093-5978,true,,
"Endocrinology, diabetes & metabolism",2398-9238,true,,
Endoscopy international open,2364-3722;2196-9736,true,,
Energy & fuels : an American Chemical Society journal,0887-0624;1520-5029,true,,
Energy conversion and management,0196-8904;1879-2227,true,,
Energy research & social science,2214-6296;2214-6326,true,,
Energy science & engineering,2050-0505,true,,
"Energy technology : generation, conversion, storage, distribution",2194-4288;2194-4296,true,,
eNeuro,2373-2822,true,,
eNeurologicalSci,2405-6502,true,,
Engineering,2095-8099;2096-0026,true,,
Engineering analysis with boundary elements,0955-7997;1873-197X,true,,
Engineering applications of artificial intelligence,0952-1976;1873-6769,true,,
Engineering failure analysis,1350-6307;1873-1961,true,,
Engineering geology,0013-7952;1872-6917,true,,
ENTREPRENEURSHIP AND REGIONAL DEVELOPMENT,0898-5626;1464-5114,true,,
ENTREPRENEURSHIP RESEARCH JOURNAL,2194-6175;2157-5665,true,,
Environment development and sustainability,1387-585X;1573-2975,true,,
Environment systems & decisions,2194-5403;2194-5411,true,,
Environmental and molecular mutagenesis,0893-6692;1098-2280,true,,
Environmental education research,1350-4622;1469-5871,true,,
Environmental education research,1350-4622;1469-5871,true,,
Environmental epidemiology,2474-7882,true,,
Environmental health : a global access science source,1476-069X,true,,
Environmental health and preventive medicine,1342-078X;1347-4715,true,,
Environmental microbiology reports,1758-2229,true,,
Environmental monitoring and assessment,0167-6369;1573-2959,true,,
Environmental pollution,0269-7491;1873-6424,true,,
Environmental research letters,1748-9326,true,,
Environmental reviews = Dossiers environnement,1181-8700;1208-6053,true,,
Environmental science & policy,1462-9011;1873-6416,true,,
Environmental science & technology letters,2328-8930,true,,
Environmental science : water research & technology,2053-1400;2053-1419,true,,
Environmental science. Advances,2754-7000,true,,
Environmental science. Nano,2051-8153;2051-8161,true,,
Environmental science. Processes & impacts,2050-7887;2050-7895,true,,
Environmental sciences Europe,2190-4707;2190-4715,true,,
Environmental technology & innovation,2352-1864,true,,
Environmental toxicology,1520-4081;1522-7278,true,,
Environmental toxicology and chemistry,0730-7268;1552-8618,true,,
Environmental toxicology and pharmacology,1382-6689;1872-7077,true,,
Epidemics,1755-4365;1878-0067,true,,
Epidemiologia e prevenzione,1120-9763;2385-1937,true,,
Epidemiologic reviews,0193-936X;1478-6729,true,,
Epidemiology and health,2092-7193,true,,
Epidemiology and infection,0950-2688;1469-4409,true,,
Epigenetics,1559-2294;1559-2308,true,,
Epigenetics & chromatin,1756-8935,true,,
Epigenomes,2075-4655,true,,
Epigenomics,1750-1911;1750-192X,true,,
Epilepsia,0013-9580;1528-1167,true,,
Epilepsia open,2470-9239,true,,
Epilepsy & behavior : E&B,1525-5050;1525-5069,true,,
Epilepsy & behavior case reports,2213-3232,true,,
Epilepsy & behavior reports,2589-9864,true,,
Epilepsy currents,1535-7597;1535-7511,true,,
Epilepsy research,0920-1211;1872-6844,true,,
Epileptic disorders : international epilepsy journal with videotape,1294-9361;1950-6945,true,,
"Equality, diversity and inclusion : an international journal",2040-7149;2040-7157,true,,
Ergonomics,0014-0139;1366-5847,true,,
ERJ open research,2312-0541,true,,
Erkenntnis,0165-0106;1572-8420,true,,
ESC heart failure,2055-5822,true,,
ESMO gastrointestinal oncology,2949-8198,true,,
ESMO open,2059-7029,true,,
Esophagus : official journal of the Japan Esophageal Society,1612-9059;1612-9067,true,,
Essays in biochemistry,0071-1365;1744-1358,true,,
Ethics & behavior,1050-8422;1532-7019,true,,
Ethiopian journal of health sciences,1029-1857;2413-7170,true,,
Ethnicity & health,1355-7858;1465-3419,true,,
eTransportation,2590-1168,true,,
ETRI journal,1225-6463;2233-7326,true,,
EURASIP journal on advances in signal processing,1687-6172;1687-6180,true,,
EuroIntervention : journal of EuroPCR in collaboration with the Working Group on Interventional Cardiology of the European Society of Cardiology,1774-024X;1969-6213,true,,
European addiction research,1022-6877;1421-9891,true,,
European annals of allergy and clinical immunology,1764-1489,true,,
