name,issns,active,withdrawn_date,withdrawal_reason
"Journal of Consumer Satisfaction, Dissatisfaction and Complaining Behavior",0899-8620,true,,
Journal of Contemporary Business Issues,0194-0430;1553-5347,true,,
Journal of Corporate Real Estate,1463-001X;1479-1048,true,,
Journal of Cost & Management,1848-137X,true,,
Journal of Creating Value,2394-9643;2454-213X,true,,
Journal of Credit Risk,1744-6619;1755-9723,true,,
Journal of Culinary Science and Technology,1542-8052;1542-8044,true,,
Journal of Cultural Heritage Management and Sustainable Development,2044-1266;2044-1274,true,,
Journal of Customer Behavior,1475-3928;1477-6421,true,,
Journal of Database Marketing & Customer Strategy Management,1741-2439;1741-2447,true,,
Journal of Derivatives and Hedge Funds,1753-9641;1753-965X,true,,
Journal of Digital & Social Media Marketing,2050-0076;2050-0084,true,,
Journal of East European Management Studies,0949-6181,true,,
Journal of East-West Business,1066-9868;1528-6959,true,,
Journal of Eastern Asia Society for Transportation Studies,1881-1124;1341-8521,true,,
Journal of Economic and Administrative Sciences,1026-4116;2054-6246,true,,
Journal of Economic and Social Measurement,0747-9662;1875-8932,true,,
Journal of Economic and Social Policy,1325-2224;2202-4883,true,,
Journal of Economic Development,0254-8372,true,,
Journal of Economic Insight,2572-7362;2639-6858,true,,
Journal of Economic Integration,1225-651X;1976-5525,true,,
Journal of Economics and Development,1859-0020;2632-5330,true,,
Journal of Economics and Finance Education,1543-0464,true,,
Journal of Education Finance,0098-9495;1944-6470,true,,
Journal of Education for Business,0883-2323;1940-3356,true,,
Journal of Electronic Business & Digital Economics,2754-4214;2754-4222,true,,
Journal of Empirical Generalisations in Marketing Science,1326-4443,true,,
Journal of Energy and Development,0361-4476,true,,
"Journal of Engineering, Design and Technology",1726-0531;1758-8901,true,,
Journal of Enterprising Communities: People and Places in the Global Community,1750-6204;1750-6212,true,,
Journal of Entrepreneurship,0971-3557;0973-0745,true,,
Journal of Euromarketing,1049-6483;1528-6967,true,,
Journal of European Real Estate Research,1753-9269;1753-9277,true,,
Journal of Facilities Management,1472-5967;1741-0983,true,,
Journal of Finance Case Research,1527-5426,true,,
Journal of Financial Management and Analysis,0970-4205,true,,
Journal of Financial Management of Property and Construction,1366-4387;1759-8443,true,,
"Journal of Financial Management, Markets and Institutions",2282-717X,true,,
Journal of Financial Reporting and Accounting,1985-2517;2042-5856,true,,
Journal of Food Distribution Research,0047-245X,true,,
Journal of Foodservice Business Research,1537-8020;1537-8039,true,,
Journal of Forensic Economics,0898-5510,true,,
Journal of General Management,0306-3070;1759-6106,true,,
Journal of Global Business and Economics,2180-3625,true,,
Journal of Global Operations and Strategic Sourcing,2398-5364;2398-5372,true,,
Journal of Global Responsibility,2041-2568;2041-2576,true,,
Journal of Global Sport Management,2470-4067;2470-4075,true,,
Journal of Healthcare Management,1096-9012;1944-7396,true,,
Journal of Index Investing,2154-7238;2374-135X,true,,
Journal of Indian Business Research,1755-4195;1755-4209,true,,
Journal of Indonesian Economy and Business,2085-8272;2338-5847,true,,
Journal of Industrial Information Integration,2452-414X,true,,
"Journal of Industry, Competition and Trade",1566-1679;1573-7012,true,,
Journal of Information and Knowledge Management,0219-6492;1793-6926,true,,
Journal of Information Systems and Technology Management,1807-1775,true,,
Journal of Information Technology Case and Application Research,1522-8053;2333-6897,true,,
Journal of Information Technology Education: Research,1547-9714;1539-3585,true,,
Journal of Innovation & Knowledge,2444-569X,true,,
Journal of Innovation Economics,2032-5355,true,,
Journal of Innovation Management,2183-0606,true,,
Journal of Intercultural Communication,1404-1634,true,,
Journal of Interdisciplinary Economics,0260-1079,true,,
Journal of International Agricultural Trade and Development,1556-8520,true,,
Journal of International Banking Law and Regulation,1742-6812,true,,
Journal of International Business and Economy,1527-8603,true,,
Journal of International Business Education,1649-4946;2044-4575,true,,
Journal of International Commercial Law,1476-7546,true,,
Journal of International Economic Studies,0911-1247,true,,
Journal of International Education in Business,2046-469X;1836-3261,true,,
Journal of International Finance and Economics,1555-6336;2378-864X,true,,
Journal of International Marketing and Exporting,1324-5864;1832-2174,true,,
Journal of International Marketing and Marketing Research,1010-7347,true,,
Journal of International Migration and Integration,1488-3473;1874-6365,true,,
Journal of International Relations and Development,1408-6980;1581-1980,true,,
Journal of International Taxation,1049-6378,true,,
Journal of International Technology and Information Management,1543-5962;1941-6679,true,,
Journal of Investment Compliance,1528-5812;1758-7476,true,,
Journal of Investment Consulting,1524-6035,true,,
Journal of Investment Management,1545-9144;1545-9152,true,,
Journal of Islamic Accounting and Business Research,1759-0817;1759-0825,true,,
"Journal of Islamic Economics, Banking and Finance",2070-4658;2070-4666,true,,
Journal of Knowledge Management Practice,1705-9232,true,,
Journal of Korea Trade,1229-828X,true,,
Journal of Labor and Society,2471-4607,true,,
Journal of Law and Financial Management,1446-6899,true,,
Journal of Legal Aspects of Sport,1072-0316,true,,
Journal of Legal Studies in Business,1078-3873,true,,
Journal of Legal Technology Risk Management,1932-5584;1932-5592,true,,
Journal of Malaysian and Comparative Law,0126-6322,true,,
Journal of Management and Governance,1385-3457;1572-963X,true,,
Journal of Management Development,0262-1711;1758-7492,true,,
Journal of Management Spirituality and Religion,1476-6086;1942-258X,true,,
Journal of Managerial Issues,1045-3695,true,,
Journal of Marketing Analytics,2050-3318;2050-3326,true,,
Journal of Medical Economics,1369-6998;1941-837X,true,,
Journal of Medical Marketing,1745-7904;1745-7912,true,,
Journal of Modelling in Management,1746-5664;1746-5672,true,,
Journal of Money Laundering Control,1368-5201;1758-7808,true,,
Journal of New Business Ideas and Trends,1446-8719;1447-9184,true,,
Journal of Nursing Management,0966-0429;1365-2834,true,,
Journal of Operational Risk,1744-6740;1755-2710,true,,
Journal of Organizational Behavior Education,1649-7627;2047-9999,true,,
Journal of Organizational Ethnography,2046-6749;2046-6757,true,,
Journal of Performance Management,1949-971X,true,,
Journal of Performance of Constructed Facilities,0887-3828;1943-5509,true,,
"Journal of Pharmaceutical Finance, Economics and Policy",1538-5396,true,,
Journal of Place Management and Development,1753-8335;1753-8343,true,,
Journal of Political Power,2158-379X;2158-3803,true,,
Journal of Property Management,0022-3905,true,,
Journal of Public Finance and Public Choice,2515-6918;2515-6926,true,,
Journal of Public Relations Education,2573-1742,true,,
Journal of Real Estate Literature,0927-7544;1573-8809,true,,
Journal of Real Estate Practice and Education,1521-4842,true,,
Journal of Research for Consumers,1444-6359,true,,
Journal of Risk Management in Financial Institutions,1752-8887;1752-8895,true,,
Journal of Risk Research,1366-9877;1466-4461,true,,
Journal of Science and Technology Policy Management,2053-4639,true,,
Journal of Selling,2329-7751,true,,
Journal of Services Research,0972-4702,true,,
Journal of Small Business and Enterprise Development,1462-6004;1758-7840,true,,
Journal of Small Business Strategy,1081-8510;2380-1751,true,,
Journal of Social and Economic Development,0972-5792;2199-6873,true,,
"Journal of Social, Political and Economic Studies",0278-839X,true,,
Journal of South Asian Development,0973-1741;0973-1733,true,,
Journal of Southeast Asian Economies,2339-5095;2339-5206,true,,
Journal of Southeast Asian Studies,0022-4634;1474-0680,true,,
Journal of Sport History,0094-1700,true,,
Journal of State Taxation,0744-6713,true,,
Journal of Statistical Computation and Simulation,0094-9655;1563-5163,true,,
Journal of Statistical Research,0256-422X,true,,
Journal of Statistical Theory and Applications,1538-7887;2214-1766,true,,
Journal of Statistics and Management Systems,0972-0510;2169-0014,true,,
Journal of Strategy & Innovation,3050-7901,true,,
Journal of Sustainable Real Estate,1949-8276;1949-8284,true,,
Journal of Taxation of Investments,0747-9115;1933-933X,true,,
Journal of Teaching in International Business,0897-5930;1528-6991,true,,
Journal of Technology Management & Innovation,0718-2724,true,,
Journal of Technology Management in China,1746-8779;1746-8787,true,,
Journal of the International Council for Small Business,2643-7015;2643-7023,true,,
Journal of the Japan Statistical Society,0389-5602;1348-6365,true,,
Journal of the Knowledge Economy,1868-7865;1868-7873,true,,
Journal of the New Economic Association,2221-2264,true,,
Journal of the Statistical and Social Inquiry Society of Ireland,0081-4776,true,,
Journal of the UK Association of Christian Economists,0956-3067,true,,
Journal of Tourism and Development (REVISTA TURISMO & DESENVOLVIMENTO - RT&D),2182-1453,true,,
Journal of Tourism and Services,1804-5650,true,,
Journal of Tourism History,1755-182X;1755-1838,true,,
"Journal of Tourism, Heritage & Services Marketing",2529-1947,true,,
"Journal of Tourism, Sustainability and Well-being",2795-5044,true,,
Journal of Transnational Management,1547-5778;1547-5786,true,,
Journal of Transport History,0022-5266;1759-3999,true,,
"Journal of Transportation Law, Logistics and Policy",1078-5906,true,,
Journal of Travel and Tourism Research,1302-8545,true,,
Journal of University Teaching and Learning Practice,1449-9789,true,,
Journal of Wine Economics,1931-4361;1931-437X,true,,
Journal of Workplace Learning,1366-5626;1758-7859,true,,
Journal Transition Studies Review,1614-4007;1614-4015,true,,
Jurnal Akuntansi dan Keuangan Indonesia,1829-8494;2406-9701,true,,
Jurnal Akuntansi Multiparadigma,2086-7603;2089-5879,true,,
Keio Economic Studies,0022-9709,true,,
Keizai Kagaku,0022-9725,true,,
Kerala: an economic review,0453-7440,true,,
Knowledge and Information Systems,0219-1377;0219-3116,true,,
Kobe Economic and Business Review,0075-6407;2185-5021,true,,
Kobe University Economic Review,0454-1111,true,,
Korea and the World Economy,2234-2346,true,,
Korea Review of International Studies,1226-4741,true,,
Korean Accounting Review,1229-3288;2508-7193,true,,
Kyoto Economic Review,1349-6786;1349-6778,true,,
Labour Law Journal,0023-6977,true,,
Lahore Journal of Economics,1811-5438,true,,
Latin American Journal of Economics,0716-0046;0717-6821,true,,
Leadership in Health Services,1751-1879;1751-1887,true,,
Legal Education Review,1033-2839;1839-3713,true,,
Legal Issues in Business,1442-911X,true,,
Les Cahiers Scientifiques du Transport / Scientific Papers in Transportation,1150-8809,true,,
Letters in Spatial and Resource Science,1864-404X,true,,
Library Management,0143-5124;1758-7921,true,,
Local Economy,0269-0942;1470-9325,true,,
Macquarie Journal of Business Law,1449-0269,true,,
Macquarie Law Journal,1445-386X,true,,
Macroeconomics and Finance in Emerging Market Economies,1752-0843;1752-0851,true,,
Malayan Law Journal,0025-1283;0217-4189,true,,
Malaysian Journal of Economic Studies,1511-4554,true,,
Management & Organizational History,1744-9359;1744-9367,true,,
Management & Sustainability: An Arab Review,2752-9819;2752-9827,true,,
Management Accounting Frontiers,1443-9905;1443-9913,true,,
Management Accounting Quarterly,1528-5359,true,,
Management and Accounting Review,1675-4077,true,,
Management and Labour Studies,0258-042X;2321-0710,true,,
Management Control,2239-0391;2239-4397,true,,
Management of Environmental Quality,1477-7835,true,,
Management Research,1536-5433,true,,
Management Research Review,2040-8269,true,,
Management Teaching Review,2379-2981,true,,
Management: Journal of Contemporary Management Issues,1331-0194;1846-3363,true,,
Manchester Journal of International Economic Law,1742-3945,true,,
Margin: The journal of applied economic research,0973-8010;0973-8029,true,,
Maritime Business Review,2397-3757;2397-3765,true,,
Marketing Bulletin,1176-645X,true,,
Marketing Education Review,1052-8008;2153-9987,true,,
Marketing Health Services,1094-1304,true,,
Mathematical Methods in Economics and Finance,1971-6419;1971-3878,true,,
Mathematics and Financial Economics,1862-9679;1862-9660,true,,
Media and Arts Law Review,1325-1570,true,,
Medical Law International,0968-5332;2047-9441,true,,
Metron,0026-1424;2281-695X,true,,
Middle East Business and Economic Review,1035-3704,true,,
Middle East Development Journal,1793-8120;1793-8171,true,,
Millennial Asia: An International Journal of Asian Studies,0976-3996;2321-7081,true,,
Mineral Economics,2191-2203;2191-2211,true,,
Model Assisted Statistics and Applications,1574-1699;1875-9068,true,,
Monetary and Economic Studies,0288-8432;1348-7787,true,,
Money Affairs,0187-7615,true,,
Monte Carlo Methods and Applications,1569-3961,true,,
National Economic Review,0813-9474,true,,
Negotiation and Conflict Management Research,1750-4708;1750-4716,true,,
Netnomics,1385-9587;1573-7071,true,,
New England Journal of Entrepreneurship,1550-333X;2574-8904,true,,
New Law Journal,0306-6479,true,,
New Perspectives on Political Economy,1801-0938,true,,
New York Economic Review,1090-5693,true,,
New Zealand Journal of Applied Business Research,1175-8007;2816-1602,true,,
New Zealand Journal of Human Resources Management,1175-5407,true,,
New Zealand Population Review,0111-199X,true,,
New Zealand Yearbook of International Law,1176-6417,true,,
NMIMS Management Review,0971-1023;3049-5040,true,,
Nordic Journal of Commercial Law,1459-9686,true,,
Nordic Journal of Political Economy,0345-8555,true,,
North Carolina Banking Institute Journal (fomerly the University of North Carolina School of Law Banking Institute),1096-7249,true,,
Northeastern Journal of Agricultural and Resource Economics,0899-367X,true,,
Northern Economic Review,0262-0383,true,,
Norton Journal of Bankruptcy Law and Practice,1059-048X,true,,
Nova Economia: the journal of the economics department at UFMG,0103-6351;1980-5381,true,,
NYU Journal of Law and Business,1558-5778,true,,
"Oil, Gas and Energy Quarterly",1096-9195,true,,
OPEC Energy Review,1753-0229;1753-0237,true,,
Operational Research,1109-2858;1866-1505,true,,
Operations and Supply Chain Management,1979-3561;1979-3871,true,,
Operations Management Research,1936-9735;1936-9743,true,,
Opsearch,0030-3887;0975-0320,true,,
Optimization,0233-1934;1029-4945,true,,
Organization Development Journal,0889-6402,true,,
Otago Law Review,0078-6918,true,,
Pacific Economic Bulletin,0817-8038,true,,
Pacific Rim Property Research Journal,1444-5921;2201-6716,true,,
Pakistan Development Review,0030-9729,true,,
Pakistan Economic and Social Review,1011-002X;2224-4174,true,,
Pakistan Journal of Applied Economics,0254-9204,true,,
Pakistan Journal of Statistics,1012-9367,true,,
Pasos. Journal of Tourism and Cultural Heritage,1695-7121,true,,
"Peace Economics, Peace Science and Public Policy",1554-8597;1079-2457,true,,
Pennsylvania Economic Review,1531-0949,true,,
Pepperdine Law Review,0092-430X,true,,
Performance Measurement and Metrics,1467-8047;1758-6925,true,,
"Perspectives of Innovations, Economics & Business",1804-0519,true,,
Perspectives on Work,1534-9276,true,,
Philippine Journal of Labor and Industrial Relations,0115-6373,true,,
Philippine Review of Economics,1655-1516,true,,
Pittsburgh Tax Review,1932-1821,true,,
Population Bulletin,0032-468X,true,,
Portuguese Economic Journal,1617-982X;1617-9838,true,,
Prague Economic Papers,1210-0455;2336-730X,true,,
Problems of Development / Problemas del Desarrollo,0301-7036;2007-8951,true,,
Progress in Development Studies,1464-9934;1477-027X,true,,
Project Leadership & Society,2666-7215,true,,
Public Budgeting & Finance,0275-1100;1540-5850,true,,
Public Policy Research,1744-5396,true,,
Publishing Research Quarterly,1053-8801;1936-4792,true,,
"Q Open: A Journal of Agricultural, Climate, Environmental, Food, Resource, and Rural Development Economics",2633-9048,true,,
Quality Technology and Quantitative Management,1684-3703,true,,
Quest,0033-6297;1543-2750,true,,
QUT Law Review,1445-6230;1445-6249,true,,
RAE-Revista de Administracao de Empresas,0034-7590;2178-938X,true,,
Reading in Political Economy,0305-814X;0079-9874,true,,
Real Estate Law Journal,0048-6868,true,,
Real Estate Taxation,1538-3792,true,,
"Real Property, Trust and Estate Law Journal",0034-0855;1540-8469,true,,
Records Management Journal,0956-5698,true,,
Reflets et Perspectives de la Vie Economique,0034-2971;1782-1509,true,,
Research Evaluation,0958-2029;1471-5449,true,,
Research in Consumer Behavior: a research annual,0885-2111,true,,
Research in Finance,0196-3821;0882-3138,true,,
Research in Financial Services,1052-7788,true,,
Research in Hospitality Management,2224-3534;2415-5152,true,,
Research in the History of Economic Thought and Methodology,0743-4154,true,,
Rethinking Marxism,0893-5696;1475-8059,true,,
Review of African Political Economy,0305-6244;1740-1720,true,,
Review of Economic and Business Studies,1843-763X;2068-7249,true,,
Review of Economics (Jahrbuch fur Wirtschaftswissenschaften),2366-035X,true,,
Review of Economics and Political Science,2631-3561,true,,
Review of International Organizations,1559-7431;1559-744X,true,,
Review of Islamic Economics,0962-2055,true,,
Review of Keynesian Economics,2049-5323;2049-5331,true,,
Review of Marketing and Agricultural Economics,0034-6616;0034-3409,true,,
Review of Marketing Science,2194-5985;1546-5616,true,,
Review of Middle East Economics and Finance,1475-3685;1475-3693,true,,
Review of Regional Studies,1553-0892;0048-749X,true,,
Review on Economic Cycles,1578-8091,true,,
Revista de Economia,0556-5782;2316-9397,true,,
Revista do CAAP,1415-0344;2238-3840,true,,
Revue de l'OFCE,1265-9576;1777-5647,true,,
Richmond Journal of Global Law and Business,1933-7000,true,,
Rikkyo Economic Review,0035-5356,true,,
Risk Management,1460-3799;1743-4637,true,,
Risk Management and Insurance Review,1098-1616;1540-6296,true,,
Romanian Economic Business Review,1842-2497;2344-4843,true,,
Romanian Journal of Economic Forecasting,1582-6163;2537-6071,true,,
Russian Journal of Economics,2618-7213;2405-4739,true,,
Rutgers Business Law Review,1937-0563;1937-0571,true,,
Scandinavian Economic History Review,0358-5522;1750-2837,true,,
Science and Public Policy,0302-3427;1471-5430,true,,
Selection and Development Review,0963-2638,true,,
Seoul Journal of Business,1226-9816,true,,
Singapore Academy of Law Journal,0218-2009,true,,
Smart and Sustainable Built Environment,2046-6099;2046-6102,true,,
Soccer & Society,1466-0970;1743-9590,true,,
Social and Economic Studies,0037-7651,true,,
Social Enterprise Journal,1750-8614;1750-8533,true,,
Social Science Information,0539-0184;1461-7412,true,,
Social Science Japan Journal,1369-1465;1468-2680,true,,
Society and Economy in Central and Eastern Europe,1588-9726;1588-970X,true,,
Socio-Economic Planning Sciences,0038-0121;1873-6041,true,,
SocioEconomic Challenges,2520-6621;2520-6214,true,,
South African Journal of Accounting Research,1029-1954,true,,
South African Journal of Business Management,2078-5585,true,,
South African Journal of Economic and Management Sciences,1015-8812;2222-3436,true,,
South Asia Economic Journal,1391-5614;0973-077X,true,,
South Asian Journal of Business and Management Cases,2277-9779;2321-0303,true,,
South Asian Journal of Human Resources Management,2322-0937;2349-5790,true,,
South Asian Journal of Macroeconomics and Public Finance,2277-9787;2321-0273,true,,
South Asian Journal of Management,0971-5428,true,,
South Carolina Journal of International Law and Business,1936-4334,true,,
Southern Business and Economic Journal,0735-2476,true,,
Spanish Review of Financial Economics,2173-1268,true,,
Sport Management Education Journal,1938-6974;2163-2367,true,,
Sporting Traditions,0813-2577,true,,
Sri Lanka Economic Journal,1391-5894,true,,
Sri Lankan Journal of Agricultural Economics,1391-7358,true,,
Statistical Inference for Stochastic Processes,1387-0874;1572-9311,true,,
Statistical Journal of the IAOS,1874-7655;1875-9254,true,,
Statistical Methodology,1572-3127,true,,
Statistical Methods and Applications,1618-2510;1613-981X,true,,
Statistics & Risk Modeling,2196-7040,true,,
Strategy & Leadership,1087-8572;1758-9568,true,,
Studi Economici e Sociali: rivista di vita economica,0391-8750,true,,
Studies in Agricultural Economics,1418-2106;2063-0476,true,,
Studies in Business and Economics,1842-4120;2344-5416,true,,
Studies in Microeconomics,2321-0222;2321-8398,true,,
Studies in Political Economy: a socialist review,0707-8552,true,,
Supply Chain Forum: An International Journal,1625-8312;1624-6039,true,,
Sustainable Development,1099-1719,true,,
Sustainable Futures,2666-1888,true,,
Swedish Economic Policy Review,1400-1829,true,,
Syracuse Journal of International Law and Commerce,0093-0709,true,,
Tarsadalom es Gazdasag,1588-9734;1589-021X,true,,
Tax Notes,2688-6642,true,,
Tax Policy Journal,1833-1726,true,,
Taxation in Australia,0494-8343,true,,
Teaching Business and Economics,1367-3289,true,,
Team Performance Management,1352-7592;1758-6860,true,,
Technological Sustainability,2754-1312;2754-1320,true,,
Technology in Society,0160-791X;1879-3274,true,,
Telematics and Informatics,0736-5853;1879-324X,true,,
Teoros: revue de recherche en tourisme,0712-8657,true,,
The Baltic Journal of Road and Bridge Engineering,1822-427X;1822-4288,true,,
The Bottom Line,0888-045X;2054-1724,true,,
"The Brooklyn Journal of Corporate, Financial and Commercial Law",1934-2497,true,,
The CASE Journal,1544-9106,true,,
The China Review: an interdisciplinary journal on greater China,1680-2012;1015-6607,true,,
The Corporate Governance Law Review,1449-9029,true,,
The Independent Review: a journal of political economy,1086-1653,true,,
The Indonesian Journal of Accounting Research,2086-6887;2655-1748,true,,
"The International Journal of Environmental, Cultural, Economic and Social Sustainability: Annual Review",1832-2077,true,,
The IUP Journal of Agricultural Economics,0973-2276,true,,
The IUP Journal of Applied Economics (previously ICFAI),0972-6861,true,,
The IUP Journal of Applied Finance,0972-5105,true,,
The IUP Journal of Managerial Economics,0972-9305,true,,
The IUP Journal of Monetary Economics (previously ICFAI),0972-9291,true,,
The IUP Journal of Public Finance,0972-9356,true,,
The Journal of Development Effectiveness,1943-9342;1943-9407,true,,
The Journal of Econometric Study of Northeast Asia (JESNA),1880-6988,true,,
Journal of Hospitality & Tourism Cases,2164-9987,true,,
The Journal of International Maritime Law,1478-8586,true,,
The Journal of Pacific Studies,1011-3029,true,,
The Journal of Private Equity,1096-5572,true,,
The Journal of Risk Model Validation,1753-9579;1753-9587,true,,
The Journal of Structured Finance,1551-9783,true,,
The Journal of Trading,1559-3967,true,,
The Journal of World Intellectual Property,1422-2213;1747-1796,true,,
The Learning Organization,0969-6474;1758-7905,true,,
The Quarterly Journal of Austrian Economics,1098-3708;1936-4806,true,,
The Review of Austrian Economics,0889-3047;1573-7128,true,,
The Review of Black Political Economy,0034-6446;1936-4814,true,,
The Social Science Journal,0362-3319;1873-5355,true,,
The UNE Law Journal,1449-2199,true,,
Theoretical and Applied Economics,1841-8678;1844-0029,true,,
Third Sector Review,1323-9163;1839-5937,true,,
Total Quality Management and Business Excellence,1478-3363;1478-3371,true,,
Tourism and Hospitality Management,1330-7533;1847-3377,true,,
Tourism in Marine Environments,1544-273X;2169-0197,true,,
Tourism Review International,1544-2721;1943-4421,true,,
"Tourism, Culture and Communication",1098-304X;1943-4146,true,,
Transfer: European review of labour and research,1024-2589;1996-7284,true,,
Transformations in Business and Economics,1648-4460,true,,
Transnational Corporations Review,1918-6444;1925-2099,true,,
University of Miami Business Law Review,1047-2819,true,,
University of Pennsylvania Journal of Business Law,1940-8064,true,,
University of Western Sydney Law Review,1446-9294,true,,
Variance: advancing the science of risk,1940-6444;1940-6452,true,,
Vietnam's Socio-Economic Development,0868-359X,true,,
Villanova Journal of Law and Investment Management,1523-5513,true,,
Vindobona Journal of International Commercial Law and Arbitration,1439-9741,true,,
Vision: The Journal of Business Perspectives,0972-2629;2249-5304,true,,
Waikato Law Review,1172-9597,true,,
"Washington Journal of Law, Technology & Arts",1547-0695;2157-2534,true,,
Western Australian Law Teachers' Review,2653-7710,true,,
Western Economics Forum,1550-4980,true,,
Western Journal of Communication,1057-0314;1745-1027,true,,
World Competition Law and Economics Review,1011-4548;1875-8436,true,,
World Journal of Management and Economics,1819-8643;1998-1392,true,,
World Journal of VAT/GST,2048-8432;2048-8440,true,,
"World Review of Science, Technology and Sustainable Development",1741-2242;1741-2234,true,,
World Trade Review,1474-7456;1475-3138,true,,
Worldwide Hospitality and Tourism Themes,1755-4217;1755-4225,true,,
Zagreb International Review of Economics and Business,1331-5609;1849-1162,true,,
