name,issns,active,withdrawn_date,withdrawal_reason
Journal of International Food and Agribusiness Marketing,0897-4438;1528-6983,true,,
Journal of Internet Commerce,1533-2861;1533-287X,true,,
Journal of Investing,1068-0896;2168-8613,true,,
Journal of Islamic Marketing,1759-0833;1759-0841,true,,
Journal of Labor Research,0195-3613;1936-4768,true,,
Journal of Law and Society,0263-323X;1467-6478,true,,
"Journal of Law, Economics & Policy",1553-4367,true,,
"Journal of Law, Information and Science",0729-1485,true,,
Journal of Legal Economics,1054-3023,true,,
Journal of Management Analytics,2327-0012;2327-0039,true,,
Journal of Management Education,1052-5629;1552-6658,true,,
Journal of Management History,1751-1348;1355-252X,true,,
Journal of Managerial Psychology,0268-3946;1758-7778,true,,
Journal of Manufacturing Systems,0278-6125;1878-6642,true,,
Journal of Manufacturing Technology Management,1741-038X;1758-7786,true,,
Journal of Marketing Communications,1352-7266;1466-4445,true,,
Journal of Marketing Education,0273-4753;1552-6550,true,,
Journal of Marketing for Higher Education,0884-1241;1540-7144,true,,
Journal of Marketing Theory and Practice,1069-6679;1944-7175,true,,
Journal of Markets & Morality,1098-1217;1944-7841,true,,
Journal of Media Economics,0899-7764;1532-7736,true,,
Journal of Modern Applied Statistical Methods,1538-9472,true,,
Journal of Multi-Criteria Decision Analysis,1057-9214;1099-1360,true,,
Journal of Multinational Financial Management,1042-444X;1873-1309,true,,
Journal of Nonparametric Statistics,1048-5252;1029-0311,true,,
Journal of Nonprofit & Public Sector Marketing,1049-5142;1540-6997,true,,
Journal of Organizational and End User Computing,1546-2234;1546-5012,true,,
Journal of Organizational Behavior Management,0160-8061;1540-8604,true,,
Journal of Organizational Change Management,0953-4814;1758-7816,true,,
Journal of Organizational Effectiveness,2051-6614;2051-6622,true,,
Journal of Outdoor Recreation and Tourism,2213-0780,true,,
Journal of Park and Recreation Administration,0735-1968;2160-6862,true,,
Journal of Pension Economics and Finance,1474-7472;1475-3022,true,,
Journal of Personnel Psychology,1866-5888,true,,
"Journal of Policy Research in Tourism, Leisure and Events",1940-7963;1940-7971,true,,
Journal of Political Marketing,1537-7857;1537-7865,true,,
Journal of Post Keynesian Economics,0160-3477;1557-7821,true,,
Journal of Professional Issues in Engineering Education and Practice,1052-3928;1943-5541,true,,
Journal of Promotion Management,1049-6491;1540-7594,true,,
Journal of Property Investment & Finance,1463-578X;1470-2002,true,,
Journal of Property Research,0959-9916;1466-4453,true,,
Journal of Public Affairs,1472-3891;1479-1854,true,,
"Journal of Public Budgeting, Accounting and Financial Management",1096-3367;1945-1814,true,,
Journal of Public Policy,0143-814X;1469-7815,true,,
Journal of Public Relations Research,1062-726X;1532-754X,true,,
Journal of Public Transportation,1077-291X;2375-0901,true,,
Journal of Quality Assurance in Hospitality & Tourism,1528-008X;1528-0098,true,,
Journal of Quality in Maintenance Engineering,1355-2511;1758-7832,true,,
Journal of Quantitative Economics,0971-1554;2364-1045,true,,
Journal of Real Estate Portfolio Management,1083-5547,true,,
Journal of Real Estate Research,0896-5803,true,,
Journal of Relationship Marketing,1533-2667;1533-2675,true,,
Journal of Research in Interactive Marketing,2040-7122;2040-7130,true,,
Journal of Research in Marketing and Entrepreneurship,1471-5201;1471-521X,true,,
Journal of Research in Personality,0092-6566;1095-7251,true,,
Journal of Retirement,2326-6899;2326-6902,true,,
Journal of Revenue & Pricing Management,1476-6930;1477-657X,true,,
Journal of Risk,1465-1211;1755-2842,true,,
Journal of Scheduling,1094-6136;1099-1425,true,,
Journal of Simulation,1747-7778;1747-7786,true,,
Journal of Small Business and Entrepreneurship,0827-6331;2169-2610,true,,
Journal of Social Entrepreneurship,1942-0676;1942-0684,true,,
Journal of Social Marketing,2042-6763;2042-6771,true,,
Journal of Social Psychology,0022-4545;1940-1183,true,,
Journal of Sociology,1440-7833;1741-2978,true,,
Journal of Sport and Social Issues,0193-7235;1552-7638,true,,
Journal of Sport and Tourism,1477-5085;1029-5399,true,,
Journal of Sport Behavior,0162-7341;2641-3477,true,,
Journal of Sport for Development,2330-0574,true,,
Journal of Sports Economics,1527-0025;1552-7794,true,,
Journal of Statistics and Data Science Education,1069-1898,true,,
Journal of Strategy and Management,1755-425X,true,,
Journal of Sustainable Finance & Investment,2043-0795;2043-0809,true,,
Journal of Systems and Information Technology,1328-7265;1758-8847,true,,
Journal of Tax Administration,2059-190X,true,,
Journal of Taxation,0022-4863,true,,
Journal of Teaching in Travel & Tourism,1531-3220;1531-3239,true,,
Journal of the Asia Pacific Economy,1354-7860;1469-9648,true,,
Journal of the Association for Consumer Research,2378-1815;2378-1823,true,,
Journal of the Australasian Law Academics Association,1836-5612,true,,
Journal of the Australasian Tax Teachers Association,1832-911X,true,,
Journal of the Economic and Social History of the Orient,0022-4995;1568-5209,true,,
Journal of the Economics of Ageing,2212-828X,true,,
Journal of the History of Economic Thought,1053-8372;1469-9656,true,,
Journal of the Operations Research Society of Japan,0453-4514;2188-8299,true,,
Journal of Time Series Econometrics,1941-1928,true,,
Journal of Tourism and Cultural Change,1476-6825;1747-7654,true,,
Journal of Tourism Futures,2055-5911;2055-592X,true,,
Journal of Transport and Health,2214-1405,true,,
Journal of Transport and Land Use,1938-7849,true,,
"Journal of Transport, Economics and Policy",0022-5258;1754-5951,true,,
Journal of Transportation Security,1938-7741;1938-775X,true,,
Journal of Trust Research,2151-5581;2151-559X,true,,
Journal of Urban Planning and Development,0733-9488;1943-5444,true,,
Journal of Vocational Education and Training,1363-6820;1747-5090,true,,
Journal of World Trade,1011-6702,true,,
Juridical Review: law journal of Scottish universities,0022-6785,true,,
King's Law Journal,0961-5768;1757-8442,true,,
Knowledge and Process Management,1092-4604;1099-1441,true,,
Labor Studies Journal,0160-449X;1538-9758,true,,
Labor: Studies in working class history,1547-6715;1558-1454,true,,
Labour,1121-7081;1467-9914,true,,
Labour / Le Travail,0700-3862;1911-4842,true,,
Labour & Industry,1030-1763;2325-5676,true,,
Labour History Review,0961-5652;1745-8188,true,,
Language & Communication,0271-5309;1873-3395,true,,
Law and Financial Markets Review,1752-1440;1752-1459,true,,
Leadership,1742-7150;1742-7169,true,,
Leadership & Organization Development Journal,0143-7739;1472-5347,true,,
Leisure,1492-7713;2151-2221,true,,
Lifetime Data Analysis: an international journal devoted to the methods and applications of reliability and survival analysis,1380-7870;1572-9249,true,,
Lloyd's Shipping and Trade Law,1359-7701;1471-9614,true,,
Loisir et Societe (Society and Leisure),0705-3436;1705-0154,true,,
Management,1286-4692,true,,
Management Communication Quarterly,0893-3189;1552-6798,true,,
Management Decision,0025-1747;1758-6070,true,,
Management Review Quarterly,2198-1620;2198-1639,true,,
Managerial and Decision Economics,0143-6570;1099-1468,true,,
Managerial Finance,0307-4358;1758-7743,true,,
Managing Sport and Leisure,2375-0472;2375-0480,true,,
Manchester School,1463-6786;1467-9957,true,,
Maritime Economics & Logistics,1479-2931;1479-294X,true,,
Maritime Policy and Management,0308-8839;1464-5254,true,,
Market Microstructure and Liquidity,2382-6266;2424-8037,true,,
Mathematical Methods of Statistics,1066-5307;1934-8045,true,,
Measuring Business Excellence,1368-3047;1758-8057,true,,
Media Culture and Society,0163-4437;1460-3675,true,,
Metrika: international journal for theoretical and applied statistics,0026-1335;1435-926X,true,,
Metroeconomica: international review of economics,0026-1386;1467-999X,true,,
Millenium: journal of international studies,0305-8298;1477-9021,true,,
Multinational Business Review,1525-383X;2054-1686,true,,
Multinational Finance Journal,1096-1879;1096-2190,true,,
Narrative Inquiry,1387-6740;1569-9935,true,,
National Institute Economic Review,0027-9501;1741-3036,true,,
Naval Research Logistics,0894-069X;1520-6750,true,,
Negotiation Journal,0748-4526;1571-9979,true,,
Networks and Spatial Economics,1566-113X;1572-9427,true,,
New Directions for Evaluation,1097-6736;1534-875X,true,,
New Zealand Business Law Quarterly,1173-311X,true,,
New Zealand Economic Papers,0077-9954;1943-4863,true,,
New Zealand Intellectual Property Journal,1359-9054,true,,
New Zealand Journal of Employment Relations,1176-4716;1179-2965,true,,
New Zealand Law Journal,0028-8373,true,,
New Zealand Law Review,1173-5864,true,,
Nonprofit Management and Leadership,1048-6682;1542-7854,true,,
Northwestern Journal of International Law & Business,0196-3228,true,,
Online Information Review,1468-4527;1468-4535,true,,
Open Economies Review,0923-7992;1573-708X,true,,
Operations Research Letters,0167-6377;1872-7468,true,,
Optimal Control Applications and Methods,0143-2087;1099-1514,true,,
OR Spectrum,0171-6468;1436-6304,true,,
Organization Management Journal,1541-6518,true,,
Oxford Development Studies,1360-0818;1469-9966,true,,
Oxonomics: Oxford university economic studies,1752-5195;1752-5209,true,,
Pacific Accounting Review,0114-0582;2041-5494,true,,
Pacific Affairs: an international review of Asia and the Pacific,0030-851X;1715-3379,true,,
Pacific Asia Journal of the Association for Information Systems,1943-7544,true,,
Pacific Economic Review,1361-374X;1468-0106,true,,
Parliamentary Affairs,0031-2290;1460-2482,true,,
Philosophy of Management,1740-3812;2052-9597,true,,
Philosophy of the Social Sciences,0048-3931;1552-7441,true,,
Place Branding and Public Diplomacy,1751-8040;1751-8059,true,,
Policy and Society,1449-4035;1839-3373,true,,
Policy Science,0032-2687;1573-0891,true,,
Policy Studies,0144-2872;1470-1006,true,,
Policy Studies Journal,0190-292X;1541-0072,true,,
Political Quarterly,1467-923X,true,,
Political Studies,0032-3217;1467-9248,true,,
"Politicka Ekonomie: teorie, modelovani, aplikace",0032-3233,true,,
Politics and Society,0032-3292;1552-7514,true,,
"Politics, Philosophy & Economics",1470-594X;1741-3060,true,,
Population,1634-2941,true,,
Post-Communist Economies,1463-1377;1465-3958,true,,
Post-Soviet Affairs,1060-586X;1938-2855,true,,
PRism,1448-4404,true,,
Problems of Economic Transition,1061-1991;1557-931X,true,,
Project Management Journal,8756-9728;1938-9507,true,,
Prometheus: Critical Studies in Innovation,0810-9028;1470-1030,true,,
Property Management,0263-7472;1758-731X,true,,
Psychological Methods,1082-989X;1939-1463,true,,
Public Finance Analysis / FinanzArchiv,0015-2218;1614-0974,true,,
Public Finance and Management,1523-9721,true,,
Public Finance Review,1091-1421;1552-7530,true,,
Public Performance & Management Review,1530-9576;1557-9271,true,,
Public Personnel Management,0091-0260;1945-7421,true,,
Public Policy and Administration,0952-0767;1749-4192,true,,
Public Relations Inquiry,2046-147X;2046-1488,true,,
Qualitative Market Research: an international journal,1352-2752;1758-7646,true,,
Qualitative Research in Financial Markets,1755-4179;1755-4187,true,,
Qualitative Research in Organizations and Management,1746-5648;1746-5656,true,,
Quality & Quantity,0033-5177;1573-7845,true,,
Quality Management Journal,1068-6967;2575-6222,true,,
Quarterly Journal of Finance and Accounting,0747-5535,true,,
Quarterly Journal of Political Science,1554-0626;1554-0634,true,,
Quarterly Review of Economics and Finance,1062-9769;1878-4259,true,,
Queen Mary Journal of Intellectual Property,2045-9807;2045-9815,true,,
Rationality and Society,1043-4631;1461-7358,true,,
Recherches Economiques de Louvain,0770-4518;1782-1495,true,,
Relations Industrielles/Industrial Relations,0034-379X;1703-8138,true,,
Research in Economics,1090-9443;1090-9451,true,,
Research in Experimental Economics,0193-2306;1875-7537,true,,
Research in the Sociology of Organizations,0733-558X,true,,
Research in Transportation Business & Management,2210-5395,true,,
Research in Transportation Economics,0739-8859;1875-7979,true,,
Research on Professional Responsibility and Ethics in Accounting,1574-0765,true,,
Research-Technology Management,0895-6308;1930-0166,true,,
Resources Policy,0301-4207;1873-7641,true,,
Revenue Law Journal,1034-7747;2202-4859,true,,
Review of Accounting and Finance,1475-7702;1758-7700,true,,
Review of Behavioral Economics,2326-6198;2326-6201,true,,
Review of Behavioral Finance,1940-5979;1940-5987,true,,
Review of Derivatives Research,1380-6645;1573-7144,true,,
Review of Economic Analysis,1973-3909,true,,
Review of Economic Design,1434-4742;1434-4750,true,,
Review of Financial Economics,1058-3300;1873-5924,true,,
Review of Futures Markets,1933-7116,true,,
Review of International Business and Strategy,2059-6014,true,,
Review of International Studies,0260-2105;1469-9044,true,,
Review of Law & Economics,2194-6000;1555-5879,true,,
Review of Pacific Basin Financial Markets and Policies,0219-0915;1793-6705,true,,
Review of Political Economy,0953-8259;1465-3982,true,,
Review of Public Personnel Administration,0734-371X;1552-759X,true,,
Review of Quantitative Finance and Accounting,0924-865X;1573-7179,true,,
Review of Radical Political Economics,0486-6134;1552-8502,true,,
Review of Social Economy,0034-6764;1470-1162,true,,
Review of the Economic Research on Copyright Issues,1698-1359;1698-1367,true,,
Review of Urban & Regional Development Studies,0917-0553;1467-940X,true,,
Review of World Economics,1610-2878;1610-2886,true,,
Revue d'Etudes Comparatives Est-Ouest: economies et techniques de planification - droit et sciences sociales,0338-0599;2259-6100,true,,
Rutgers Business Review,2474-2376;2474-6509,true,,
Rutgers Computer and Technology Law Journal,0735-8938,true,,
Scandinavian Journal of Management,0956-5221;1873-3387,true,,
Science & Society,0036-8237,true,,
"Science, Technology and Society",0971-7218;0973-0796,true,,
Security Studies,0963-6412;1556-1852,true,,
SERIEs: Journal of the Spanish Economic Association,1869-4187;1869-4195,true,,
Service Business,1862-8516;1862-8508,true,,
Service Industries Journal,0264-2069;1743-9507,true,,
Service Science,2164-3970,true,,
Services Marketing Quarterly,1533-2969;1533-2977,true,,
SIAM Journal on Financial Mathematics,1945-497X,true,,
Singapore Economic Review,0217-5908;1793-6837,true,,
Small Enterprise Research,1321-5906;1175-0979,true,,
Social and Environmental Accountability Journal,0969-160X;2156-2245,true,,
Social Justice Research,0885-7466;1573-6725,true,,
Social Marketing Quarterly,1524-5004;1539-4093,true,,
Social Psychological and Personality Science,1948-5506;1948-5514,true,,
Social Responsibility Journal,1747-1117;1758-857X,true,,
Social Science Quarterly,0038-4941;1540-6237,true,,
Social Service Review,0037-7961;1537-5404,true,,
Society and Business Review,1746-5680;1746-5699,true,,
Sociologie du Travail,0038-0296;1777-5701,true,,
South African Journal of Economics,0038-2280;1813-6982,true,,
South African Statistical Journal,0038-271X,true,,
South Asian Journal of Business Studies,2398-628X;2398-6298,true,,
Spanish Accounting Review / Revista de Contabilidad,1138-4891,true,,
Spanish Economic Review,1435-5469;1435-5477,true,,
Spanish Journal of Finance and Accounting,0210-2412;2332-0753,true,,
Spanish Journal of Marketing – ESIC,2444-9709,true,,
Spatial Economic Analysis,1742-1772;1742-1780,true,,
Sport in Society,1743-0437;1743-0445,true,,
Sport Marketing Quarterly,1061-6934;1557-2528,true,,
Sport Psychologist,0888-4781;1543-2793,true,,
"Sport, Business and Management",2042-678X;2042-6798,true,,
"Sport, Education and Society",1357-3322;1470-1243,true,,
Stanford Social Innovation Review,1542-7009,true,,
Statistical Methods In Medical Research,0962-2802;1477-0334,true,,
Statistical Modelling,1471-082X;1477-0342,true,,
Statistical Papers,0932-5026;1613-9798,true,,
Statistics,0233-1888;1029-4910,true,,
Statistics & Probability Letters,0167-7152;1879-2103,true,,
Statistics Education Research Journal,1570-1824,true,,
Stochastic Analysis and Applications,0736-2994;1532-9356,true,,
Stochastic Environmental Research and Risk Assessment,1436-3240;1436-3259,true,,
Stochastic Models,1532-6349;1532-4214,true,,
Stochastics: an international journal of probability and stochastic processes,1744-2508;1744-2516,true,,
Strategic Change: Briefings in Entrepreurial Finance,1099-1697,true,,
Structural Change and Economic Dynamics,0954-349X;1873-6017,true,,
Studies in Economics and Finance,1086-7376;1755-6791,true,,
Suffolk University Law Review,0039-4696,true,,
Supply Chain Management Review,1521-9747,true,,
Survival,0039-6338;1468-2699,true,,
Systemic Practice and Action Research,1094-429X;1573-9295,true,,
Tax Specialist,1329-1203,true,,
Technology Analysis and Strategic Management,0953-7325;1465-3990,true,,
The Adam Smith Review,1743-5285,true,,
The American Sociologist,0003-1232;1936-4784,true,,
The American Statistician (AMSTAT),0003-1305;1537-2731,true,,
"The Annals of Regional Science: international journal of urban, regional and environmental research and policy",0570-1864;1432-0592,true,,
The Australian Economic Review,0004-9018;1467-8462,true,,
The Chinese Economy: translation and studies,1097-1475;1558-0954,true,,
The Economic and Labour Relations Review,1035-3046,true,,
The Geneva Papers on Risk and Insurance - Issues and Practice,1018-5895;1468-0440,true,,
The Geneva Risk and Insurance Review,1554-964X;1554-9658,true,,
The International Journal of Comparative Labour Law and Industrial Relations,0952-617X;1875-838X,true,,
The International Journal of Digital Accounting Research,1577-8517,true,,
The International Journal of Management Education,1472-8117,true,,
The Japanese Political Economy,2329-194X;2329-1958,true,,
The Journal of Alternative Investments,1520-3255,true,,
The Journal of Applied Behavioral Science,0021-8863;1552-6879,true,,
The Journal of Asset Management,1470-8272;1479-179X,true,,
The Journal of Economic Asymmetries,1703-4949,true,,
The Journal of Economic Education,0022-0485;2152-4068,true,,
The Journal of Finance and Data Science,2405-9188,true,,
The Journal of Gambling Business and Economics,1751-7990;1751-8008,true,,
The Journal of International Trade and Economic Development: an international and comparative review,0963-8199;1469-9559,true,,
The Journal of Prediction Markets,1750-676X,true,,
The Journal of Risk Finance,1526-5943,true,,
The Journal of Wealth Management,1534-7524,true,,
The Milbank Quarterly,0887-378X;1468-0009,true,,
The North American Journal of Economics and Finance,1062-9408;1879-0860,true,,
The Review of Network Economics,1446-9022,true,,
The Tax Lawyer,0040-005X,true,,
The TQM Journal,1754-2731;1754-274X,true,,
Thunderbird International Business Review,1096-4762;1520-6874,true,,
Tijdschrift voor Economische en Sociale Geografie,1467-9663,true,,
Time and Society,0961-463X;1461-7463,true,,
Tobacco Control,0964-4563;1468-3318,true,,
TOP - Transactions in Operations Research,1134-5764;1863-8279,true,,
Tourism and Hospitality Research,1467-3584;1742-9692,true,,
Tourism: An International Interdisciplinary Journal,1332-7461;1849-1545,true,,
Tourist Studies,1468-7976;1741-3206,true,,
"Transforming Government: People, Process and Policy",1750-6166;1750-6174,true,,
Transportation Journal,0041-1612;2157-328X,true,,
Transportation Letters,1942-7867;1942-7875,true,,
Transportation Planning and Technology,0308-1060;1029-0354,true,,
Transportation Research Record,0361-1981;2169-4052,true,,
Transportmetrica A: Transport Science,2324-9935;2324-9943,true,,
Transportmetrica B: Transport Dynamics,2168-0566;2168-0582,true,,
UBC Law Review,0068-1849,true,,
UCLA Pacific Basin Law Journal,0884-0768,true,,
University of Queensland Law Journal,0083-4041,true,,
University of San Francisco Maritime Law Journal,1061-3331,true,,
University of Tasmania Law Review,0082-2108,true,,
University of Western Australia Law Review,0042-0328,true,,
UNLV Gaming Research and Review Journal,1535-7589,true,,
Urban Affairs Review,1078-0874;1552-8332,true,,
US Bureau of Labor Statistics: Monthly Labor Review,0098-1818;1937-4658,true,,
Vanderbilt Journal of Transnational Law,0090-2594,true,,
Venture Capital,1369-1066;1464-5343,true,,
Victoria University of Wellington Law Review,1171-042X,true,,
VINE Journal of Information and Knowledge Management Systems,2059-5891,true,,
Voluntas: International Journal of Voluntary and Non-Profit Organizations,0957-8765;1573-7888,true,,
Washington International Law Journal,1066-8632,true,,
West European Politics,0140-2382;1743-9655,true,,
"Work, Aging and Retirement",2054-4642;2054-4650,true,,
World Bank Research Observer,0257-3032;1564-6971,true,,
World Economics,1468-1838;1474-3884,true,,
World Leisure Journal,1607-8055;2333-4509,true,,
World Tax Journal,1878-4917,true,,
Written Communication,0741-0883;1552-8472,true,,
Yale Journal on Regulation,0741-9457,true,,
Young Consumers,1747-3616;1758-7212,true,,
