name,issns,active,withdrawn_date,withdrawal_reason
International journal of education through art,1743-5234;2040-090X,true,,
International journal of epidemiology,0300-5771;1464-3685,true,,
International journal of food microbiology,0168-1605;1879-3460,true,,
International journal of heritage studies,1352-7258;1470-3610,true,,
International journal of human-computer studies,1071-5819;1095-9300,true,,
International journal of information management,0268-4012;1873-4707,true,,
International journal of language and communication disorders,1368-2822;1460-6984,true,,
International journal of machine tools and manufacture,0890-6955;1879-2170,true,,
International journal of medical informatics,1386-5056;1872-8243,true,,
International journal of nursing studies,0020-7489;1873-491X,true,,
International journal of obesity,0307-0565;1476-5497,true,,
International journal of operations and production management,0144-3577;1758-6593,true,,
International journal of plasticity,0749-6419;1879-2154,true,,
International journal of press-politics,1940-1612;1940-1620,true,,
International journal of project management,0263-7863;1873-4634,true,,
International journal of refugee law,0953-8186;1464-3715,true,,
International journal of research in marketing,0167-8116;1873-8001,true,,
International journal of robotics research,0278-3649;1741-3176,true,,
International journal of rock mechanics and mining sciences,1365-1609;1873-4545,true,,
International journal of science education,0950-0693;1464-5289,true,,
International journal of systematic theology,1463-1652;1468-2400,true,,
International journal of the sociology of language,0165-2516;1613-3668,true,,
International journal of urban and regional research,0309-1317;1468-2427,true,,
International organization,0020-8183;1531-5088,true,,
International review of law and economics,0144-8188;1873-6394,true,,
International review of social history,0020-8590;1469-512X,true,,
International security,0162-2889;1531-4804,true,,
International studies quarterly,0020-8833;1468-2478,true,,
Internationales Archiv für Sozialgeschichte der deutschen Literatur,0340-4528;1865-9128,true,,
Internet and higher education,1096-7516;1873-5525,true,,
Inventiones mathematicae,0020-9910;1432-1297,true,,
Inverse problems,0266-5611;1361-6420,true,,
Investigative radiology,0020-9996;1536-0210,true,,
Isis,0021-1753;1545-6994,true,,
Islam: zeitschrift fur geschichte und kultur des islamischen orients,0021-1818;1613-0928,true,,
Isme journal,1751-7362;1751-7370,true,,
Italian studies,0075-1634;1748-6181,true,,
JACC : cardiovascular imaging,1936-878X;1876-7591,true,,
Jahrbücher für Geschichte Osteuropas,0021-4019;2366-2891,true,,
JAMA : Journal of the American Medical Association,0098-7484;1538-3598,true,,
Journal de mathematiques pures et appliquees,0021-7824;1776-3371,true,,
Journal for research in mathematics education,0021-8251;1945-2306,true,,
Journal for the scientific study of religion,0021-8294;1468-5906,true,,
Journal for the study of judaism,0047-2212;1570-0631,true,,
Journal for the study of the new testament,0142-064X;1745-5294,true,,
Journal for the study of the old testament,0309-0892;1476-6728,true,,
Journal fur die reine und angewandte mathematik,0075-4102;1435-5345,true,,
Journal of accounting and economics,0165-4101;1879-1980,true,,
Journal of accounting research,0021-8456;1475-679X,true,,
Journal of advanced nursing,0309-2402;1365-2648,true,,
Journal of aesthetics and art criticism,0021-8529;1540-6245,true,,
Journal of African history,0021-8537;1469-5138,true,,
Journal of African languages and linguistics,0167-6164;1613-3811,true,,
Journal of agricultural and food chemistry,0021-8561;1520-5118,true,,
Journal of allergy and clinical immunology,0091-6749;1097-6825,true,,
Journal of American folklore,0021-8715;1535-1882,true,,
Journal of American history,0021-8723;1945-2314,true,,
Journal of animal ecology,0021-8790;1365-2656,true,,
Journal of anthropological archaeology,0278-4165;1090-2686,true,,
Journal of applied ecology,0021-8901;1365-2664,true,,
Journal of applied psychology,0021-9010;1939-1854,true,,
Journal of archaeological method and theory,1072-5369;1573-7764,true,,
Journal of archaeological research,1059-0161;1573-7756,true,,
Journal of archaeological science,0305-4403;1095-9238,true,,
Journal of architecture,1360-2365;1466-4410,true,,
Journal of artificial intelligence research,1076-9757;1943-5037,true,,
"Journal of arts management, law, and society",1063-2921;1930-7799,true,,
Journal of asian history,0021-910X,true,,
Journal of asian studies,0021-9118;1752-0401,true,,
Journal of biblical literature,0021-9231;1934-3876,true,,
Journal of bone and joint surgery : American volume,0021-9355;1535-1386,true,,
The bone and joint journal,2049-4394;2049-4408,true,,
Journal of bone and mineral research,0884-0431;1523-4681,true,,
Journal of business and economic statistics,0735-0015;1537-2707,true,,
Journal of business venturing,0883-9026;1873-2003,true,,
Journal of catalysis,0021-9517;1090-2694,true,,
Journal of cell biology,0021-9525;1540-8140,true,,
Journal of cerebral blood flow and metabolism,1559-7016;0271-678X,true,,
Journal of child language,0305-0009;1469-7602,true,,
Journal of child psychology and psychiatry,0021-9630;1469-7610,true,,
Journal of clinical endocrinology and metabolism,0021-972X;1945-7197,true,,
Journal of clinical epidemiology,0895-4356;1878-5921,true,,
Journal of clinical investigation,0021-9738;1558-8238,true,,
Journal of clinical nursing,0962-1067;1365-2702,true,,
Journal of clinical oncology,0732-183X;1527-7755,true,,
Journal of clinical periodontology,0303-6979;1600-051X,true,,
Journal of combinatorial theory series a,0097-3165;1096-0899,true,,
Journal of communication,0021-9916;1460-2466,true,,
Journal of computational and graphical statistics,1061-8600;1537-2715,true,,
Journal of computer and system sciences,0022-0000;1090-2724,true,,
Journal of computer-mediated communication,1083-6101,true,,
Journal of conflict resolution,0022-0027;1552-8766,true,,
Journal of consulting and clinical psychology,0022-006X;1939-2117,true,,
Journal of consumer research,0093-5301;1537-5277,true,,
Journal of contemporary history,0022-0094;1461-7250,true,,
Journal of contemporary religion,1353-7903;1469-9419,true,,
Journal of controlled release,0168-3659;1873-4995,true,,
Journal of corporate finance,0929-1199;1872-6313,true,,
Journal of counseling psychology,0022-0167;1939-2168,true,,
Journal of cryptology,0933-2790;1432-1378,true,,
Journal of cultural heritage,1296-2074;1778-3674,true,,
Journal of curriculum studies,0022-0272;1366-5839,true,,
Journal of dairy science,0022-0302;1525-3198,true,,
Journal of dental research,0022-0345;1544-0591,true,,
Journal of design history,0952-4649;1741-7279,true,,
Journal of development economics,0304-3878;1872-6089,true,,
Journal of differential geometry,0022-040X;1945-743X,true,,
Journal of documentation,0022-0418;1758-7379,true,,
Journal of early christian studies,1067-6341;1086-3184,true,,
Journal of early modern history,1385-3783;1570-0658,true,,
Journal of ecclesiastical history,0022-0469;1469-7637,true,,
Journal of ecology,0022-0477;1365-2745,true,,
Journal of econometrics,0304-4076;1872-6895,true,,
Journal of economic geography,1468-2702;1468-2710,true,,
Journal of economic history,0022-0507;1471-6372,true,,
Journal of economic literature,0022-0515;1547-1101,true,,
Journal of economic theory,0022-0531;1095-7235,true,,
Journal of education policy,0268-0939;1464-5106,true,,
Journal of educational psychology,0022-0663;1939-2176,true,,
Journal of egyptian archaeology,0307-5133,true,,
Journal of english and germanic philology,0363-6941;1945-662X,true,,
Journal of english linguistics,0075-4242;1552-5457,true,,
Journal of environmental economics and management,0095-0696;1096-0449,true,,
Journal of environmental law,0952-8873;1464-374X,true,,
Journal of environmental psychology,0272-4944;1522-9610,true,,
Journal of epidemiology and community health,0143-005X;1470-2738,true,,
Journal of ethnic and migration studies,1369-183X;1469-9451,true,,
Journal of european public policy,1350-1763;1466-4429,true,,
Journal of european social policy,0958-9287;1461-7269,true,,
Journal of experimental medicine,0022-1007;1540-9538,true,,
Journal of experimental psychology: general,0096-3445;1939-2222,true,,
Journal of finance,1540-6261;0022-1082,true,,
Journal of financial and quantitative analysis,0022-1090;1756-6916,true,,
Journal of financial economics,0304-405X;1879-2774,true,,
Journal of financial intermediation,1042-9573;1096-0473,true,,
Journal of fluid mechanics,0022-1120;1469-7645,true,,
Journal of folklore research,0737-7037;1543-0413,true,,
Journal of french language studies,0959-2695;1474-0079,true,,
Journal of geophysical research,0148-0227;2156-2202,false,2013-01-01,inactive in JUFO (Year_End 2013; year only)
Journal of global history,1740-0228;1740-0236,true,,
Journal of global optimization,0925-5001;1573-2916,true,,
Journal of hazardous materials,0304-3894;1873-3336,true,,
Journal of health economics,0167-6296;1879-1646,true,,
Journal of hellenic studies,0075-4269;2041-4099,true,,
Journal of hepatology,0168-8278;1600-0641,true,,
Journal of high energy physics,1126-6708;1029-8479,true,,
Journal of higher education,0022-1546;1538-4640,true,,
Journal of hydrology,0022-1694;1879-2707,true,,
Journal of information science,0165-5515;1741-6485,true,,
Journal of information technology,0268-3962;1466-4437,true,,
Journal of informetrics,1751-1577;1875-5879,true,,
Journal of interdisciplinary history,0022-1953;1530-9169,true,,
Journal of international business studies,0047-2506;1478-6990,true,,
Journal of international economic law,1369-3034;1464-3758,true,,
Journal of international economics,0022-1996;1873-0353,true,,
Journal of investigative dermatology,0022-202X;1523-1747,true,,
Journal of jewish studies,0022-2097;2056-6689,true,,
Journal of labor economics,0734-306X;1537-5307,true,,
Journal of language and social psychology,0261-927X;1552-6526,true,,
Journal of latin american studies,0022-216X;1469-767X,true,,
Journal of law and society,0263-323X;1467-6478,true,,
Journal of learning disabilities,0022-2194;1538-4780,true,,
Journal of lightwave technology,0733-8724;1558-2213,true,,
Journal of linguistic anthropology,1055-1360;1548-1395,true,,
Journal of linguistics,0022-2267;1469-7742,true,,
Journal of machine learning research,1532-4435;1533-7928,true,,
Journal of management,0149-2063;1557-1211,true,,
Journal of management information systems,0742-1222;1557-928X,true,,
Journal of management studies,0022-2380;1467-6486,true,,
Journal of manufacturing systems,0278-6125;1878-6642,true,,
Journal of marketing,0022-2429;1547-7185,true,,
Journal of marketing research,0022-2437;1547-7193,true,,
Journal of marriage and the family,0022-2445;1741-3737,true,,
Journal of material culture,1359-1835;1460-3586,true,,
Journal of materials chemistry,0959-9428;1364-5501,false,2012-01-01,inactive in JUFO (Year_End 2012; year only)
Journal of mathematical biology,0303-6812;1432-1416,true,,
Journal of medical ethics,0306-6800;1473-4257,true,,
Journal of medicinal chemistry,0022-2623;1520-4804,true,,
Journal of medieval and early modern studies,1082-9636;1527-8263,true,,
Journal of medieval history,0304-4181;1873-1279,true,,
Journal of modern history,0022-2801;1537-5358,true,,
Journal of modern literature,0022-281X;1529-1464,true,,
Journal of monetary economics,0304-3932;1873-1295,true,,
Journal of multilingual and multicultural development,0143-4632;1747-7557,true,,
Journal of musicology,1533-8347;0277-9269,true,,
Journal of neurology neurosurgery and psychiatry,0022-3050;1468-330X,true,,
Journal of neuroscience,1529-2401;0270-6474,true,,
Journal of new music research,1744-5027;0929-8215,true,,
Journal of nuclear medicine,0161-5505;1535-5667,true,,
Journal of nursing management,0966-0429;1365-2834,true,,
Journal of nutritional biochemistry,0955-2863;1873-4847,true,,
Journal of occupational health psychology,1076-8998;1939-1307,true,,
Journal of operations management,0272-6963;1873-1317,true,,
Journal of organizational behavior,0894-3796;1099-1379,true,,
Journal of pathology,0022-3417;1096-9896,true,,
Journal of peace research,0022-3433;1460-3578,true,,
Journal of peasant studies,0306-6150;1743-9361,true,,
Journal of personality,0022-3506;1467-6494,true,,
Journal of personality and social psychology,0022-3514;1939-1315,true,,
Journal of philosophical logic,0022-3611;1573-0433,true,,
Journal of philosophy,0022-362X;1939-8549,true,,
Journal of philosophy of education,0309-8249;1467-9752,true,,
Journal of phonetics,0095-4470,true,,
Journal of physical chemistry letters,1948-7185,true,,
Journal of policy analysis and management,0276-8739;1520-6688,true,,
Journal of political economy,0022-3808;1537-534X,true,,
Journal of politics,0022-3816;1468-2508,true,,
Journal of pragmatics,0378-2166;1879-1387,true,,
Journal of private international law,1744-1048;1757-8418,true,,
Journal of product innovation management,0737-6782;1540-5885,true,,
Journal of public administration research and theory,1053-1858;1477-9803,true,,
Journal of public economics,0047-2727;1879-2316,true,,
Journal of quantitative criminology,0748-4518;1573-7799,true,,
Journal of religious ethics,0384-9694;1467-9795,true,,
Journal of research in crime and delinquency,0022-4278;1552-731X,true,,
Journal of research in science teaching,0022-4308;1098-2736,true,,
Journal of retailing,1873-3271;0022-4359,true,,
Journal of roman archaeology,1047-7594;2331-5709,true,,
Journal of roman studies,0075-4358;1753-528X,true,,
Journal of semantics,0167-5133;1477-4593,true,,
Journal of service research,1094-6705;1552-7379,true,,
Journal of social archaeology,1469-6053;1741-2951,true,,
Journal of social history,0022-4529;1527-1897,true,,
Journal of social policy,0047-2794;1469-7823,true,,
Journal of sociolinguistics,1360-6441;1467-9841,true,,
Journal of special education,0022-4669;1538-4764,true,,
"Journal of speech, language, and hearing research",1092-4388;1558-9102,true,,
Journal of strategic information systems,0963-8687;1873-1198,true,,
Journal of supply chain management,1523-2409;1745-493X,true,,
Journal of sustainable tourism,0966-9582;1747-7646,true,,
Journal of systems and software,0164-1212;1873-1228,true,,
Journal of teacher education,0022-4871;1552-7816,true,,
Journal of the academy of marketing science,0092-0703;1552-7824,true,,
Journal of the ACM,0004-5411;1557-735X,true,,
Journal of the acoustical society of america,1520-8524;0001-4966,true,,
Journal of the american academy of child and adolescent psychiatry,0890-8567;1527-5418,true,,
Journal of the american academy of religion,0002-7189;1477-4585,true,,
Journal of the American Chemical Society,0002-7863;1520-5126,true,,
Journal of the american college of cardiology,0735-1097;1558-3597,true,,
Journal of the american college of surgeons,1072-7515;1879-1190,true,,
Journal of the american geriatrics society,0002-8614;1532-5415,true,,
Journal of the american mathematical society,1088-6834;0894-0347,true,,
Journal of the american musicological society,0003-0139;1547-3848,true,,
Journal of the Association for Information Science and Technology,2330-1635;2330-1643,true,,
Journal of the american society of nephrology,1046-6673;1533-3450,true,,
Journal of the american statistical association,0162-1459;1537-274X,true,,
Journal of the association for information systems,1536-9323,true,,
Journal of the british society for phenomenology,0007-1773;2332-0486,true,,
Journal of the european economic association,1542-4766;1542-4774,true,,
Journal of the European Mathematical Society,1435-9855;1435-9863,true,,
Journal of the history of ideas,0022-5037;1086-3222,true,,
Journal of the history of philosophy,0022-5053;1538-4586,true,,
Journal of the learning sciences,1050-8406;1532-7809,true,,
Journal of the london mathematical society: second series,0024-6107;1469-7750,true,,
Journal of the mechanics and physics of solids,0022-5096;1873-4782,true,,
Journal of the national cancer institute,0027-8874;1460-2105,true,,
Journal of the royal anthropological institute,1359-0987;1467-9655,true,,
Journal of the royal musical association,0269-0403;1471-6933,true,,
Journal of the royal statistical society series b : statistical methodology,1369-7412;1467-9868,true,,
Journal of the society of architectural historians,0037-9808;2150-5926,true,,
Journal of the warburg and courtauld institutes,0075-4390;2044-0014,true,,
Journal of theological studies,0022-5185;1477-4607,true,,
Journal of travel research,0047-2875;1552-6763,true,,
Journal of urban economics,0094-1190;1095-9068,true,,
Journal of visual culture,1470-4129;1741-2994,true,,
Journal of women's history,1042-7961;1527-2036,true,,
Journal of world business,1090-9516;1878-5573,true,,
Journal of world history,1045-6007;1527-8050,true,,
Journal of world prehistory,0892-7537;1573-7802,true,,
Journalism,1464-8849;1741-3001,true,,
Journalism studies,1461-670X;1469-9699,true,,
Journals of gerontology series a: biological sciences and medical sciences,1079-5006;1758-535X,true,,
Justice quarterly,0741-8825;1745-9109,true,,
Kant-studien,0022-8877;1613-1134,true,,
Kerygma und dogma: zeitschrift fur theologische forschung und kirchliche lehre,0023-0707;2196-8020,true,,
Kidney international,0085-2538;1523-1755,true,,
Konsthistorisk tidskrift,0023-3609;1651-2294,true,,
Labor history,0023-656X;1469-9702,true,,
The Lancet,0140-6736;1474-547X,true,,
The Lancet Infectious Diseases,1473-3099;1474-4457,true,,
The Lancet Neurology,1474-4422;1474-4465,true,,
The Lancet Oncology,1470-2045;1474-5488,true,,
Landscape and urban planning,0169-2046;1872-6062,true,,
Langages,0458-726X;1958-9549,true,,
Language,1535-0665;0097-8507,true,,
Language and communication,0271-5309;1873-3395,true,,
Language and literature,0963-9470;1461-7293,true,,
Language and speech,0023-8309;1756-6053,true,,
Language in society,0047-4045;1469-8013,true,,
Language learning,0023-8333;1467-9922,true,,
Language policy,1568-4555;1573-1863,true,,
Language resources and evaluation,1574-020X;1574-0218,true,,
Language sciences,0388-0001;1873-5746,true,,
Language teaching,0261-4448;1475-3049,true,,
Language teaching research,1362-1688;1477-0954,true,,
Language variation and change,0954-3945;1469-8021,true,,
Langue francaise,0023-8368;1957-7982,true,,
Laser and photonics reviews,1863-8880;1863-8899,true,,
Law and society review,0023-9216;1540-5893,true,,
Law and philosophy,0167-5249;1573-0522,true,,
Leadership quarterly,1048-9843;1873-3409,true,,
Learning and individual differences,1041-6080;1873-3425,true,,
Learning and instruction,0959-4752;1873-3263,true,,
Legal theory,1352-3252;1469-8048,true,,
Legislative studies quarterly,0362-9805;1939-9162,true,,
Leonardo,0024-094X;1530-9282,true,,
Leukemia,0887-6924;1476-5551,true,,
Library and information science research,0740-8188;1873-1848,true,,
Limnology and oceanography,0024-3590;1939-5590,true,,
Linguistic inquiry,0024-3892;1530-9150,true,,
Linguistic review,0167-6318;1613-3676,true,,
Linguistic typology,1430-0532;1613-415X,true,,
Linguistics,0024-3949;1613-396X,true,,
Linguistics and philosophy,0165-0157;1573-0549,true,,
Literature and theology,0269-1205;1477-4623,true,,
Living reviews in relativity,1433-8351,true,,
Long range planning,0024-6301;1873-1872,true,,
Manufacturing and service operations management,1523-4614;1526-5498,true,,
Maastricht journal of european and comparative law,1023-263X;2399-5548,true,,
Machine learning,0885-6125;1573-0565,true,,
Macromolecules,0024-9297;1520-5835,true,,
Management accounting research,1044-5005;1096-1224,true,,
Management science,0025-1909;1526-5501,true,,
Marine structures,0951-8339;1873-4170,true,,
Marketing science,0732-2399;1526-548X,true,,
Materials & design,0264-1275;1873-4197,true,,
Materials today,1369-7021;1873-4103,true,,
Mathematical programming,0025-5610;1436-4646,true,,
Mathematics of computation,1088-6842;0025-5718,true,,
Mathematics of operations research,0364-765X;1526-5471,true,,
Mathematische annalen,0025-5831;1432-1807,true,,
Mechanical systems and signal processing,0888-3270;1096-1216,true,,
Media culture and society,0163-4437;1460-3675,true,,
Medical anthropology,0145-9740;1545-5882,true,,
Medical decision making,0272-989X;1552-681X,true,,
Medical education,0308-0110;1365-2923,true,,
Medical image analysis,1361-8415;1361-8431,true,,
Medicine and science in sports and exercise,0195-9131;1530-0315,true,,
Memoirs of the american mathematical society,0065-9266;1947-6221,true,,
Meta,0026-0452;1492-1421,true,,
Metaphor and symbol,1092-6488;1532-7868,true,,
Method and theory in the study of religion,0943-3058;1570-0682,true,,
Methods of information in medicine,0026-1270;2511-705X,true,,
Mfs: modern fiction studies,0026-7724;1080-658X,true,,
Milbank quarterly,0887-378X;1468-0009,true,,
Mind,0026-4423;1460-2113,true,,
Mind and language,0268-1064;1468-0017,true,,
Minerals engineering,0892-6875;1872-9444,true,,
Minerva,0026-4695;1573-1871,true,,
Mis quarterly,0276-7783;2162-9730,true,,
Modern language journal,0026-7902;1540-4781,true,,
Modern language quarterly,0026-7929;1527-1943,true,,
Modern theology,0266-7177;1468-0025,true,,
Molecular aspects of medicine,0098-2997;1872-9452,true,,
Molecular biology and evolution,0737-4038;1537-1719,true,,
Molecular cancer,1476-4598,true,,
Molecular cell,1097-2765;1097-4164,true,,
Molecular ecology,0962-1083;1365-294X,true,,
Molecular neurodegeneration,1750-1326,true,,
Molecular plant,1674-2052;1752-9867,true,,
Molecular psychiatry,1359-4184;1476-5578,true,,
Molecular systems biology,1744-4292,true,,
Molecular therapy,1525-0016;1525-0024,true,,
Monthly notices of the royal astronomical society : letters,1745-3933,false,2025-01-01,inactive in JUFO (Year_End 2025; year only)
Mosaic: a journal for the interdisciplinary study of literature,0027-1276;1925-5683,true,,
Movement disorders,0885-3185;1531-8257,true,,
Music analysis,0262-5245;1468-2249,true,,
Music education research,1461-3808;1469-9893,true,,
Music theory spectrum,0195-6167;1533-8339,true,,
Musicae scientiae,1029-8649;2045-4147,true,,
Nano letters,1530-6984;1530-6992,true,,
Nano today,1748-0132;1878-044X,true,,
Nanoscale,2040-3364;2040-3372,true,,
Nations and nationalism,1354-5078;1469-8129,true,,
Natural language and linguistic theory,0167-806X;1573-0859,true,,
Natural language engineering,1351-3249;1469-8110,true,,
Nature,0028-0836;1476-4687,true,,
Nature biotechnology,1087-0156;1546-1696,true,,
Nature cell biology,1465-7392;1476-4679,true,,
Nature chemical biology,1552-4450;1552-4469,true,,
Nature chemistry,1755-4330;1755-4349,true,,
Nature climate change,1758-678X;1758-6798,true,,
Nature communications,2041-1723,true,,
Nature genetics,1061-4036;1546-1718,true,,
Nature geoscience,1752-0894;1752-0908,true,,
Nature immunology,1529-2908;1529-2916,true,,
Nature materials,1476-1122;1476-4660,true,,
Nature medicine,1078-8956;1546-170X,true,,
Nature methods,1548-7091;1548-7105,true,,
Nature nanotechnology,1748-3387;1748-3395,true,,
Nature neuroscience,1097-6256;1546-1726,true,,
Nature photonics,1749-4885;1749-4893,true,,
Nature physics,1745-2473;1745-2481,true,,
Nature reviews drug discovery,1474-1776;1474-1784,true,,
Nature reviews immunology,1474-1733;1474-1741,true,,
Nature reviews microbiology,1740-1526;1740-1534,true,,
Nature reviews neurology,1759-4758;1759-4766,true,,
Nature reviews neuroscience,1471-003X;1471-0048,true,,
Nature structural and molecular biology,1545-9993;1545-9985,true,,
Neue zeitschrift fur systematische theologie und religionsphilosophie,0028-3517;1612-9520,true,,
Neural computation,0899-7667;1530-888X,true,,
Neural networks,0893-6080;1879-2782,true,,
Neuroimage,1053-8119;1095-9572,true,,
Neurology,0028-3878;1526-632X,true,,
Neuron,0896-6273;1097-4199,true,,
Neuropharmacology,0028-3908;1873-7064,true,,
Neuropsychopharmacology,0893-133X;1740-634X,true,,
Neuroscience and biobehavioral reviews,0149-7634;1873-7528,true,,
The new england journal of medicine,0028-4793;1533-4406,true,,
New german critique,0094-033X;1558-1462,true,,
New literary history,0028-6087;1080-661X,true,,
New media and society,1461-4448;1461-7315,true,,
New phytologist,0028-646X;1469-8137,true,,
New political economy,1356-3467;1469-9923,true,,
New testament studies,0028-6885;1469-8145,true,,
Nineteenth-century literature,0891-9356;1067-8352,true,,
Nordic journal of linguistics,0332-5865;1502-4717,true,,
Nordic journal of religion and society,0809-7291;1890-7008,true,,
Nous,0029-4624;1468-0068,true,,
Novel: a forum on fiction,0029-5132;1945-8509,true,,
Novum testamentum,0048-1009;1568-5365,true,,
Nuclear engineering and design,0029-5493;1872-759X,true,,
Nucleic acids research,0305-1048;1362-4962,true,,
Numen,0029-5973;1568-5276,true,,
Numerische mathematik,0029-599X;0945-3245,true,,
Nursing ethics,0969-7330;1477-0989,true,,
Nursing research,0029-6562;1538-9847,true,,
Obstetrics and gynecology,0029-7844;1873-233X,true,,
Occupational and environmental medicine,1351-0711;1470-7926,true,,
October,0162-2870;1536-013X,true,,
Ocular surface,1542-0124;1937-5913,true,,
Operations research,0030-364X;1526-5463,true,,
Ophthalmology,0161-6420;1549-4713,true,,
Orbis litterarum,0105-7510;1600-0730,true,,
Organised sound,1355-7718;1469-8153,true,,
Organization,1350-5084;1461-7323,true,,
Organization science,1047-7039;1526-5455,true,,
Organization studies,0170-8406;1741-3044,true,,
Organizational behavior and human decision processes,0749-5978;1095-9920,true,,
Organizational research methods,1094-4281;1552-7425,true,,
Osiris,0369-7827;1933-8287,true,,
Oxford art journal,0142-6540;1741-7287,true,,
Oxford german studies,0078-7191;1745-9214,true,,
Oxford journal of legal studies,0143-6503;1464-3820,true,,
Pain,0304-3959;1872-6623,true,,
Papers of the british school at rome,0068-2462;2045-239X,true,,
Paragraph,0264-8334;1750-0176,true,,
Partial answers: journal of literature and the history of ideas,1565-3668;1936-9247,true,,
Party politics,1354-0688;1460-3683,true,,
Past and present,0031-2746;1477-464X,true,,
Pattern recognition,0031-3203;1873-5142,true,,
Pediatrics,0031-4005;1098-4275,true,,
Performance research,1352-8165;1469-9990,true,,
Personality and social psychology bulletin,0146-1672;1552-7433,true,,
Personality and social psychology review,1088-8683;1532-7957,true,,
Perspectives on politics,1537-5927;1541-0986,true,,
Perspectives on psychological science,1745-6916;1745-6924,true,,
Perspectives: studies in translation theory and practice,0907-676X;1747-6623,true,,
Pharmacological research,1043-6618;1096-1186,true,,
Pharmacological reviews,0031-6997;1521-0081,true,,
Phenomenology and the cognitive sciences,1568-7759;1572-8676,true,,
Philological quarterly,0031-7977;2169-5342,true,,
Philologus,0031-7985;2196-7008,true,,
Philosophers imprint,1533-628X,true,,
Philosophical quarterly,0031-8094;1467-9213,true,,
Philosophical review,0031-8108;1558-1470,true,,
Philosophical studies,0031-8116;1573-0883,true,,
Philosophy and public affairs,0048-3915;1088-4963,true,,
Philosophy and literature,0190-0013;1086-329X,true,,
Philosophy and phenomenological research,0031-8205;1933-1592,true,,
Philosophy of science,0031-8248;1539-767X,true,,
Phonetica,0031-8388;1423-0321,true,,
Phonology,0952-6757;1469-8188,true,,
Phronesis,0031-8868;1568-5284,true,,
Physical chemistry chemical physics,1463-9076;1463-9084,true,,
Physical review letters,0031-9007;1079-7114,true,,
Physical review x,2160-3308,true,,
Physics letters B,0370-2693;1873-2445,true,,
Physics reports : review section of physics letters,0370-1573;1873-6270,true,,
Physiological reviews,0031-9333;1522-1210,true,,
Plant biotechnology journal,1467-7644;1467-7652,true,,
Plant cell,1040-4651;1532-298X,true,,
Plant cell and environment,0140-7791;1365-3040,true,,
Plant physiology,0032-0889;1532-2548,true,,
PLoS biology,1544-9173;1545-7885,true,,
PLoS computational biology,1553-7358;1553-734X,true,,
PLoS medicine,1549-1277;1549-1676,true,,
PLoS pathogens,1553-7366;1553-7374,true,,
Pmla: publications of the modern language association of america,0030-8129;1938-1530,true,,
Poetica: zeitschrift fur sprach: und literaturwissenschaft,0303-4178;2589-0530,true,,
Poetics,0304-422X;1872-7514,true,,
Poetics today,0333-5372;1527-5507,true,,
Poetique,0032-2024,true,,
Policy studies journal,0190-292X;1541-0072,true,,
Political analysis,1047-1987;1476-4989,true,,
Political behavior,0190-9320;1573-6687,true,,
Political communication,1058-4609;1091-7675,true,,
Political geography,0962-6298;1873-5096,true,,
Political research quarterly,1065-9129;1938-274X,true,,
Political studies,0032-3217;1467-9248,true,,
Political theory,0090-5917;1552-7476,true,,
Politics and society,0032-3292;1552-7514,true,,
Popular music,0261-1430;1474-0095,true,,
Popular music and society,0300-7766;1740-1712,true,,
Population and development review,0098-7921;1728-4457,true,,
Precambrian research,0301-9268;1872-7433,true,,
Preventive veterinary medicine,0167-5877;1873-1716,true,,
Probability theory and related fields,0178-8051;1432-2064,true,,
Proceedings of the IEEE,0018-9219;1558-2256,true,,
Proceedings of the london mathematical society,0024-6115;1460-244X,true,,
Proceedings of the National Academy of Sciences of the United States of America,0027-8424;1091-6490,true,,
Proceedings of the Royal Society B : biological sciences,0962-8452;1471-2954,true,,
Production and operations management,1059-1478;1937-5956,true,,
Progress in human geography,0309-1325;1477-0288,true,,
Progress in particle and nuclear physics,0146-6410;1873-2224,true,,
Progress in quantum electronics,0079-6727;1873-1627,true,,
Progress in retinal and eye research,1350-9462;1873-1635,true,,
Psychological assessment,1040-3590;1939-134X,true,,
Psychological bulletin,0033-2909;1939-1455,true,,
Psychological medicine,0033-2917;1469-8978,true,,
Psychological methods,1082-989X;1939-1463,true,,
Psychological review,0033-295X;1939-1471,true,,
Psychological science,0956-7976;1467-9280,true,,
Psychological science in the public interest,1529-1006;2160-0031,true,,
Psychology and aging,0882-7974;1939-1498,true,,
Psychology of music,0305-7356;1741-3087,true,,
Psychonomic bulletin and review,1069-9384;1531-5320,true,,
Psychotherapy and psychosomatics,0033-3190;1423-0348,true,,
Public administration,0033-3298;1467-9299,true,,
Public administration review,0033-3352;1540-6210,true,,
Public culture,0899-2363;1527-8018,true,,
Public management review,1471-9037;1471-9045,true,,
Public opinion quarterly,0033-362X;1537-5331,true,,
Publications mathématiques de l'IHES,0073-8301;1618-1913,true,,
Qualitative health research,1049-7323;1552-7557,true,,
Qualitative inquiry,1077-8004;1552-7565,true,,
Qualitative research,1468-7941;1741-3109,true,,
BMJ quality and safety,2044-5415;2044-5423,true,,
Quality of life research,0962-9343;1573-2649,true,,
Quantitative economics,1759-7323;1759-7331,true,,
Quarterly journal of economics,0033-5533;1531-4650,true,,
Quaternary science reviews,0277-3791;1873-457X,true,,
Radiology,0033-8419;1527-1315,true,,
Rand journal of economics,0741-6261;1756-2171,true,,
